hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
155104,4388,nonfamily,1,12057013801,1,14821,115,-82.38331473476403,27.85376412488836,33534
155104,4390,nonfamily,1,12057013801,2,71632,556,-82.38331473476403,27.85376412488836,33534
155105,1088,family,2,12057013802,1,10229,59,-82.37567712419124,27.853709288050062,33534
155105,1091,family,2,12057013802,1,10229,59,-82.37567712419124,27.853709288050062,33534
155105,1102,family,2,12057013802,2,160548,922,-82.37567712419124,27.853709288050062,33534
155105,1104,family,2,12057013802,2,160548,922,-82.37567712419124,27.853709288050062,33534
155105,1112,family,2,12057013802,3,67222,386,-82.37567712419124,27.853709288050062,33534
155105,1113,family,2,12057013802,3,67222,386,-82.37567712419124,27.853709288050062,33534
155105,1117,family,2,12057013802,4,75527,434,-82.37567712419124,27.853709288050062,33534
155105,1118,family,2,12057013802,4,75527,434,-82.37567712419124,27.853709288050062,33534
155106,1134,family,2,12057013802,1,96963,557,-82.37567109129301,27.8529462276787,33534
155106,1135,family,2,12057013802,1,96963,557,-82.37567109129301,27.8529462276787,33534
155107,1139,family,2,12057013802,1,12403,71,-82.3756665601171,27.85257467425799,33534
155107,1140,family,2,12057013802,1,12403,71,-82.3756665601171,27.85257467425799,33534
155110,1147,family,2,12057013802,1,108331,622,-82.37558383258089,27.852059785344107,33534
155110,1152,family,2,12057013802,1,108331,622,-82.37558383258089,27.852059785344107,33534
155110,1153,family,2,12057013802,2,34364,197,-82.37558383258089,27.852059785344107,33534
155110,1154,family,2,12057013802,2,34364,197,-82.37558383258089,27.852059785344107,33534
155111,1156,family,2,12057013802,1,31701,182,-82.37557901648346,27.85168810562104,33534
155111,1159,family,2,12057013802,1,31701,182,-82.37557901648346,27.85168810562104,33534
155111,1160,family,2,12057013802,2,58743,337,-82.37557901648346,27.85168810562104,33534
155111,1162,family,2,12057013802,2,58743,337,-82.37557901648346,27.85168810562104,33534
155112,1165,family,2,12057013802,1,1693,10,-82.37557625877687,27.851332676189237,33534
155112,1168,family,2,12057013802,1,1693,10,-82.37557625877687,27.851332676189237,33534
155113,1172,family,2,12057013802,1,36677,211,-82.37557326043509,27.851013410092893,33534
155113,1175,family,2,12057013802,1,36677,211,-82.37557326043509,27.851013410092893,33534
155114,1176,family,2,12057013802,1,130752,751,-82.3751290443408,27.854025809964085,33534
155114,1177,family,2,12057013802,1,130752,751,-82.3751290443408,27.854025809964085,33534
155115,1180,family,2,12057013802,1,70744,406,-82.37506596507814,27.85274212727833,33534
155115,1186,family,2,12057013802,1,70744,406,-82.37506596507814,27.85274212727833,33534
155116,1195,family,2,12057013802,1,30784,177,-82.37507677087983,27.851861218877023,33534
155116,1196,family,2,12057013802,1,30784,177,-82.37507677087983,27.851861218877023,33534
155117,1206,family,2,12057013802,1,89735,515,-82.37502591728587,27.85010515837511,33534
155117,1209,family,2,12057013802,1,89735,515,-82.37502591728587,27.85010515837511,33534
155118,1214,family,2,12057013802,1,154822,889,-82.37432122801778,27.854228388502907,33534
155118,1215,family,2,12057013802,1,154822,889,-82.37432122801778,27.854228388502907,33534
155119,1217,family,2,12057013802,1,30819,177,-82.37446600945401,27.85211051811088,33534
155119,1222,family,2,12057013802,1,30819,177,-82.37446600945401,27.85211051811088,33534
155120,1225,family,2,12057013802,1,48237,277,-82.37466324486232,27.8533874951894,33534
155120,1230,family,2,12057013802,1,48237,277,-82.37466324486232,27.8533874951894,33534
155121,1231,family,2,12057013802,1,36175,208,-82.3746731623585,27.85407165348209,33534
155121,1234,family,2,12057013802,1,36175,208,-82.3746731623585,27.85407165348209,33534
155122,1235,family,2,12057013802,1,230286,1322,-82.37466311114684,27.853109848905817,33534
155122,1236,family,2,12057013802,1,230286,1322,-82.37466311114684,27.853109848905817,33534
155124,1238,family,2,12057013802,1,3517,20,-82.37431627778317,27.85324733431869,33534
155124,1244,family,2,12057013802,1,3517,20,-82.37431627778317,27.85324733431869,33534
155125,1245,family,2,12057013802,1,36328,209,-82.37431051641558,27.85264823621789,33534
155125,1252,family,2,12057013802,1,36328,209,-82.37431051641558,27.85264823621789,33534
155126,1255,family,2,12057013802,1,14924,86,-82.37465993032711,27.85265180311509,33534
155126,1261,family,2,12057013802,1,14924,86,-82.37465993032711,27.85265180311509,33534
155127,1265,family,2,12057013802,1,31116,179,-82.37466638199129,27.85359667095507,33534
155127,1270,family,2,12057013802,1,31116,179,-82.37466638199129,27.85359667095507,33534
155128,1272,family,2,12057013802,1,37143,213,-82.37431939995878,27.853596202739308,33534
155128,1273,family,2,12057013802,1,37143,213,-82.37431939995878,27.853596202739308,33534
155129,1274,family,2,12057013802,1,8724,50,-82.37432165416233,27.853850718692374,33534
155129,1278,family,2,12057013802,1,8724,50,-82.37432165416233,27.853850718692374,33534
155131,1280,family,2,12057013802,1,120035,689,-82.37277864739634,27.853609795587097,33534
155131,1286,family,2,12057013802,1,120035,689,-82.37277864739634,27.853609795587097,33534
155131,1290,family,2,12057013802,2,32240,185,-82.37277864739634,27.853609795587097,33534
155131,1291,family,2,12057013802,2,32240,185,-82.37277864739634,27.853609795587097,33534
155132,1294,family,2,12057013802,1,8424,48,-82.37383560639019,27.853541599461145,33534
155132,1297,family,2,12057013802,1,8424,48,-82.37383560639019,27.853541599461145,33534
155133,1301,family,2,12057013802,1,3052,18,-82.37413519954885,27.85160459246781,33534
155133,1308,family,2,12057013802,1,3052,18,-82.37413519954885,27.85160459246781,33534
155134,1313,family,2,12057013802,1,27749,159,-82.37342576509766,27.85173535930707,33534
155134,1315,family,2,12057013802,1,27749,159,-82.37342576509766,27.85173535930707,33534
155137,1550,nonfamily,2,12057013802,1,51778,297,-82.37415803339515,27.850466209150756,33534
155137,1551,nonfamily,2,12057013802,1,51778,297,-82.37415803339515,27.850466209150756,33534
155137,1553,nonfamily,2,12057013802,2,16854,97,-82.37415803339515,27.850466209150756,33534
155137,1554,nonfamily,2,12057013802,2,16854,97,-82.37415803339515,27.850466209150756,33534
155138,1318,family,2,12057013802,1,187438,1076,-82.37338671940398,27.850462664978824,33534
155138,1321,family,2,12057013802,1,187438,1076,-82.37338671940398,27.850462664978824,33534
155274,3543,family,2,12057013801,1,47077,270,-82.38277100708783,27.853012758165587,33534
155274,3546,family,2,12057013801,1,47077,270,-82.38277100708783,27.853012758165587,33534
155276,4362,nonfamily,1,12057013801,1,111452,865,-82.38253720350156,27.85259398149269,33534
155277,4392,nonfamily,1,12057013801,1,64387,500,-82.38262668219502,27.852242704496373,33534
155277,4393,nonfamily,1,12057013801,2,27046,210,-82.38262668219502,27.852242704496373,33534
155278,4395,nonfamily,1,12057013801,1,73730,572,-82.38243543955228,27.85203943068497,33534
155280,4364,nonfamily,1,12057013801,1,90306,701,-82.38251687130857,27.851693803300925,33534
155280,4365,nonfamily,1,12057013801,2,104163,809,-82.38251687130857,27.851693803300925,33534
155282,4396,nonfamily,1,12057013801,1,11978,93,-82.38238739425039,27.85094913954797,33534
155282,4398,nonfamily,1,12057013801,2,85775,666,-82.38238739425039,27.85094913954797,33534
155284,3556,family,2,12057013801,1,122041,701,-82.38265083998928,27.85135240095167,33534
155284,3563,family,2,12057013801,1,122041,701,-82.38265083998928,27.85135240095167,33534
155285,3568,family,2,12057013801,1,46844,269,-82.38249597615848,27.851351344313475,33534
155285,3570,family,2,12057013801,1,46844,269,-82.38249597615848,27.851351344313475,33534
155286,4399,nonfamily,1,12057013801,1,33656,261,-82.38228849462917,27.85040010086518,33534
155287,4400,nonfamily,1,12057013801,1,83975,652,-82.3822172474101,27.850007993610884,33534
155288,3571,family,2,12057013801,1,47116,270,-82.38269934197527,27.8519581489527,33534
155288,3574,family,2,12057013801,1,47116,270,-82.38269934197527,27.8519581489527,33534
155289,3578,family,2,12057013801,1,97644,561,-82.38281748105047,27.852596553297698,33534
155289,3581,family,2,12057013801,1,97644,561,-82.38281748105047,27.852596553297698,33534
155290,3582,family,2,12057013801,1,78402,450,-82.38286045839928,27.852825761001164,33534
155290,3588,family,2,12057013801,1,78402,450,-82.38286045839928,27.852825761001164,33534
155291,3593,family,2,12057013801,1,30352,174,-82.38336979638285,27.85303992578664,33534
155291,3599,family,2,12057013801,1,30352,174,-82.38336979638285,27.85303992578664,33534
155292,3600,family,2,12057013801,1,14345,82,-82.38333117354503,27.852835594976465,33534
155292,3605,family,2,12057013801,1,14345,82,-82.38333117354503,27.852835594976465,33534
