hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
323191,3543,family,2,12057010103,1,26071,150,-82.15746569873743,28.166793154491,33565
323191,3546,family,2,12057010103,1,26071,150,-82.15746569873743,28.166793154491,33565
323192,3556,family,2,12057010103,1,103276,593,-82.1583690033449,28.167747362343118,33565
323192,3563,family,2,12057010103,1,103276,593,-82.1583690033449,28.167747362343118,33565
323193,3568,family,2,12057010103,1,42776,246,-82.1565339224537,28.16779666859701,33565
323193,3570,family,2,12057010103,1,42776,246,-82.1565339224537,28.16779666859701,33565
323194,2191,nonfamily,1,12057010103,1,110230,856,-82.1555403553824,28.16701321792281,33565
323322,2205,nonfamily,1,12057010103,1,54388,422,-82.17672916729711,28.118290390187063,33565
323323,3571,family,2,12057010103,1,2511,14,-82.17512151335933,28.114519321269405,33565
323323,3574,family,2,12057010103,1,2511,14,-82.17512151335933,28.114519321269405,33565
323323,3578,family,2,12057010103,2,172332,989,-82.17512151335933,28.114519321269405,33565
323323,3581,family,2,12057010103,2,172332,989,-82.17512151335933,28.114519321269405,33565
323324,2206,nonfamily,1,12057010103,1,88187,685,-82.17740365473328,28.11830296786968,33565
323325,3582,family,2,12057010103,1,182507,1048,-82.17597344144178,28.117958939455804,33565
323325,3588,family,2,12057010103,1,182507,1048,-82.17597344144178,28.117958939455804,33565
323325,3593,family,2,12057010103,2,109324,628,-82.17597344144178,28.117958939455804,33565
323325,3599,family,2,12057010103,2,109324,628,-82.17597344144178,28.117958939455804,33565
323345,2208,nonfamily,1,12057010103,1,35594,276,-82.18436669686754,28.12191789028631,33565
323353,2210,nonfamily,1,12057010103,1,48412,376,-82.18024816561578,28.11830974206373,33565
323353,2212,nonfamily,1,12057010103,2,31958,248,-82.18024816561578,28.11830974206373,33565
323355,2213,nonfamily,1,12057010103,1,79069,614,-82.18278884256358,28.118336980848376,33565
323356,3600,family,2,12057010103,1,8687,50,-82.18431291082155,28.118357875111126,33565
323356,3605,family,2,12057010103,1,8687,50,-82.18431291082155,28.118357875111126,33565
323358,3612,family,2,12057010103,1,226020,1297,-82.18609457910404,28.118390069115453,33565
323358,3613,family,2,12057010103,1,226020,1297,-82.18609457910404,28.118390069115453,33565
323359,3617,family,2,12057010103,1,95820,550,-82.18533288259968,28.1183680199356,33565
323359,3619,family,2,12057010103,1,95820,550,-82.18533288259968,28.1183680199356,33565
323360,3623,family,2,12057010103,1,31601,181,-82.18425296586815,28.11461174538364,33565
323360,3626,family,2,12057010103,1,31601,181,-82.18425296586815,28.11461174538364,33565
323362,3636,family,2,12057010103,1,52976,304,-82.1852642941978,28.114617850498824,33565
323362,3639,family,2,12057010103,1,52976,304,-82.1852642941978,28.114617850498824,33565
323365,3643,family,2,12057010103,1,121980,700,-82.18104269111831,28.113578298621967,33565
323365,3650,family,2,12057010103,1,121980,700,-82.18104269111831,28.113578298621967,33565
323365,3656,family,2,12057010103,2,219668,1261,-82.18104269111831,28.113578298621967,33565
323365,3664,family,2,12057010103,2,219668,1261,-82.18104269111831,28.113578298621967,33565
323366,3668,family,2,12057010103,1,50298,289,-82.18119629500866,28.115967890586933,33565
323366,3674,family,2,12057010103,1,50298,289,-82.18119629500866,28.115967890586933,33565
323367,3676,family,2,12057010103,1,51162,294,-82.18273269877533,28.114587689880462,33565
323367,3677,family,2,12057010103,1,51162,294,-82.18273269877533,28.114587689880462,33565
323367,3681,family,2,12057010103,2,1283,7,-82.18273269877533,28.114587689880462,33565
323367,3684,family,2,12057010103,2,1283,7,-82.18273269877533,28.114587689880462,33565
323368,3687,family,2,12057010103,1,16241,93,-82.18348935360275,28.114598137981364,33565
323368,3692,family,2,12057010103,1,16241,93,-82.18348935360275,28.114598137981364,33565
323368,3701,family,2,12057010103,2,32095,184,-82.18348935360275,28.114598137981364,33565
323368,3702,family,2,12057010103,2,32095,184,-82.18348935360275,28.114598137981364,33565
323369,3703,family,2,12057010103,1,2702,16,-82.18197663852592,28.114585955333705,33565
323369,3709,family,2,12057010103,1,2702,16,-82.18197663852592,28.114585955333705,33565
323369,3711,family,2,12057010103,2,40174,231,-82.18197663852592,28.114585955333705,33565
323369,3713,family,2,12057010103,2,40174,231,-82.18197663852592,28.114585955333705,33565
323371,2214,nonfamily,1,12057010103,1,15591,121,-82.17335370173714,28.11699599444324,33565
323372,3715,family,2,12057010103,1,37190,213,-82.17545973370473,28.118847264430496,33565
323372,3716,family,2,12057010103,1,37190,213,-82.17545973370473,28.118847264430496,33565
323373,3718,family,2,12057010103,1,13663,78,-82.1752531270912,28.11702544718896,33565
323373,3720,family,2,12057010103,1,13663,78,-82.1752531270912,28.11702544718896,33565
323374,3721,family,2,12057010103,1,20520,118,-82.17400329292832,28.119099877293436,33565
323374,3725,family,2,12057010103,1,20520,118,-82.17400329292832,28.119099877293436,33565
323375,3727,family,2,12057010103,1,115165,661,-82.17457410753553,28.117019925739758,33565
323375,3728,family,2,12057010103,1,115165,661,-82.17457410753553,28.117019925739758,33565
323376,3733,family,2,12057010103,1,101572,583,-82.17463823247854,28.11802022013922,33565
323376,3736,family,2,12057010103,1,101572,583,-82.17463823247854,28.11802022013922,33565
323377,3743,family,2,12057010103,1,236394,1357,-82.17394774804086,28.118013089035497,33565
323377,3752,family,2,12057010103,1,236394,1357,-82.17394774804086,28.118013089035497,33565
323378,3755,family,2,12057010103,1,52908,304,-82.17469243483923,28.11910848886505,33565
323378,3757,family,2,12057010103,1,52908,304,-82.17469243483923,28.11910848886505,33565
323379,3758,family,2,12057010103,1,78906,453,-82.17389095901694,28.117004172623545,33565
323379,3761,family,2,12057010103,1,78906,453,-82.17389095901694,28.117004172623545,33565
323380,2215,nonfamily,1,12057010103,1,62163,483,-82.1792481789337,28.11883437671484,33565
323382,3764,family,2,12057010103,1,79847,458,-82.17211721689569,28.112959762373933,33565
323382,3769,family,2,12057010103,1,79847,458,-82.17211721689569,28.112959762373933,33565
323383,3770,family,2,12057010103,1,70549,405,-82.17212200476206,28.11383648674773,33565
323383,3772,family,2,12057010103,1,70549,405,-82.17212200476206,28.11383648674773,33565
323384,3774,family,2,12057010103,1,134289,771,-82.17212011958303,28.113395733712245,33565
323384,3783,family,2,12057010103,1,134289,771,-82.17212011958303,28.113395733712245,33565
323385,3785,family,2,12057010103,1,53782,309,-82.17212484648809,28.114276511555158,33565
323385,3786,family,2,12057010103,1,53782,309,-82.17212484648809,28.114276511555158,33565
323386,3789,family,2,12057010103,1,136404,783,-82.17212648467459,28.114721232929043,33565
323386,3792,family,2,12057010103,1,136404,783,-82.17212648467459,28.114721232929043,33565
323388,3796,family,2,12057010103,1,30819,177,-82.17212935796243,28.11560447220279,33565
323388,3801,family,2,12057010103,1,30819,177,-82.17212935796243,28.11560447220279,33565
323389,3804,family,2,12057010103,1,36973,212,-82.17213338329691,28.11603544360765,33565
323389,3810,family,2,12057010103,1,36973,212,-82.17213338329691,28.11603544360765,33565
323390,2217,nonfamily,1,12057010103,1,60808,472,-82.1786171019887,28.114294773425414,33565
323391,3811,family,2,12057010103,1,61081,351,-82.17901457099443,28.11591490126081,33565
323391,3812,family,2,12057010103,1,61081,351,-82.17901457099443,28.11591490126081,33565
323392,2218,nonfamily,1,12057010103,1,32958,256,-82.17361241890322,28.11543010302354,33565
323392,2220,nonfamily,1,12057010103,2,35737,277,-82.17361241890322,28.11543010302354,33565
323393,3816,family,2,12057010103,1,230707,1324,-82.17308920521336,28.11367531978636,33565
323393,3820,family,2,12057010103,1,230707,1324,-82.17308920521336,28.11367531978636,33565
323393,3821,family,2,12057010103,2,32361,186,-82.17308920521336,28.11367531978636,33565
323393,3831,family,2,12057010103,2,32361,186,-82.17308920521336,28.11367531978636,33565
323394,3834,family,2,12057010103,1,30500,175,-82.17409323121154,28.113675380243865,33565
323394,3837,family,2,12057010103,1,30500,175,-82.17409323121154,28.113675380243865,33565
323395,2221,nonfamily,1,12057010103,1,117786,914,-82.17309124209437,28.118315540185176,33565
323397,2222,nonfamily,1,12057010103,1,60078,466,-82.17212183498641,28.11753076044532,33565
323398,3838,family,2,12057010103,1,2050,12,-82.1783361371527,28.11810482932893,33565
323398,3839,family,2,12057010103,1,2050,12,-82.1783361371527,28.11810482932893,33565
323399,2223,nonfamily,1,12057010103,1,4275,33,-82.17806603852337,28.11867235857419,33565
323400,3841,family,2,12057010103,1,15412,88,-82.17841871054956,28.11717039020551,33565
323400,3842,family,2,12057010103,1,15412,88,-82.17841871054956,28.11717039020551,33565
323407,2224,nonfamily,1,12057010103,1,29015,225,-82.1623477335553,28.124739410314533,33565
323407,2225,nonfamily,1,12057010103,2,23589,183,-82.1623477335553,28.124739410314533,33565
323409,3845,family,2,12057010103,1,6193,36,-82.16027222760046,28.121891214800005,33565
323409,3850,family,2,12057010103,1,6193,36,-82.16027222760046,28.121891214800005,33565
323410,2226,nonfamily,1,12057010103,1,200370,1556,-82.1623273935756,28.12186587183872,33565
323425,3851,family,2,12057010103,1,48034,276,-82.17100387339204,28.11821658499288,33565
323425,3852,family,2,12057010103,1,48034,276,-82.17100387339204,28.11821658499288,33565
323426,3856,family,2,12057010103,1,82608,474,-82.16254062639743,28.116054134963782,33565
323426,3858,family,2,12057010103,1,82608,474,-82.16254062639743,28.116054134963782,33565
323427,3859,family,2,12057010103,1,68592,394,-82.16099914596533,28.11551742912644,33565
323427,3860,family,2,12057010103,1,68592,394,-82.16099914596533,28.11551742912644,33565
323428,3863,family,2,12057010103,1,91599,526,-82.16048946496652,28.11595563269763,33565
323428,3866,family,2,12057010103,1,91599,526,-82.16048946496652,28.11595563269763,33565
323429,3867,family,2,12057010103,1,67027,385,-82.16048824083148,28.11508750463732,33565
323429,3873,family,2,12057010103,1,67027,385,-82.16048824083148,28.11508750463732,33565
323430,3876,family,2,12057010103,1,59875,344,-82.15997697112846,28.115525878940947,33565
323430,3878,family,2,12057010103,1,59875,344,-82.15997697112846,28.115525878940947,33565
323431,3883,family,2,12057010103,1,26439,152,-82.16304677348164,28.11549483299541,33565
323431,3889,family,2,12057010103,1,26439,152,-82.16304677348164,28.11549483299541,33565
323432,3892,family,2,12057010103,1,21702,125,-82.15946138090825,28.11552676736033,33565
323432,3898,family,2,12057010103,1,21702,125,-82.15946138090825,28.11552676736033,33565
323433,3899,family,2,12057010103,1,56183,323,-82.16176629653414,28.115510014440677,33565
323433,3900,family,2,12057010103,1,56183,323,-82.16176629653414,28.115510014440677,33565
323434,3907,family,2,12057010103,1,108257,621,-82.16253170443564,28.11518505108842,33565
323434,3909,family,2,12057010103,1,108257,621,-82.16253170443564,28.11518505108842,33565
323436,2227,nonfamily,1,12057010103,1,3682,29,-82.17097467471574,28.11450476764676,33565
323437,2229,nonfamily,1,12057010103,1,67989,528,-82.17003315474328,28.118230890833168,33565
323437,2230,nonfamily,1,12057010103,2,76339,593,-82.17003315474328,28.118230890833168,33565
323438,2231,nonfamily,1,12057010103,1,178504,1386,-82.16849782278258,28.118250208569588,33565
323439,2232,nonfamily,1,12057010103,1,50329,391,-82.15719024344612,28.116011420085933,33565
323441,3911,family,2,12057010103,1,42134,242,-82.1672001965553,28.11897895275203,33565
323441,3914,family,2,12057010103,1,42134,242,-82.1672001965553,28.11897895275203,33565
323442,3916,family,2,12057010103,1,90127,517,-82.16723608090737,28.11735650987765,33565
323442,3922,family,2,12057010103,1,90127,517,-82.16723608090737,28.11735650987765,33565
323443,3926,family,2,12057010103,1,42500,244,-82.16667204966758,28.11687504049797,33565
323443,3929,family,2,12057010103,1,42500,244,-82.16667204966758,28.11687504049797,33565
323443,3933,family,2,12057010103,2,42497,244,-82.16667204966758,28.11687504049797,33565
323443,3934,family,2,12057010103,2,42497,244,-82.16667204966758,28.11687504049797,33565
323447,3935,family,2,12057010103,1,81140,466,-82.16418615713425,28.11859582529785,33565
323447,3938,family,2,12057010103,1,81140,466,-82.16418615713425,28.11859582529785,33565
323447,3941,family,2,12057010103,2,40229,231,-82.16418615713425,28.11859582529785,33565
323447,3942,family,2,12057010103,2,40229,231,-82.16418615713425,28.11859582529785,33565
323448,2233,nonfamily,1,12057010103,1,122128,948,-82.1648822539767,28.11745032080692,33565
323449,3943,family,2,12057010103,1,125531,721,-82.16586383190213,28.1175741858522,33565
323449,3945,family,2,12057010103,1,125531,721,-82.16586383190213,28.1175741858522,33565
323449,3952,family,2,12057010103,2,86429,496,-82.16586383190213,28.1175741858522,33565
323449,3953,family,2,12057010103,2,86429,496,-82.16586383190213,28.1175741858522,33565
323450,3954,family,2,12057010103,1,7573,43,-82.16795934888216,28.114530415419978,33565
323450,3957,family,2,12057010103,1,7573,43,-82.16795934888216,28.114530415419978,33565
323451,3959,family,2,12057010103,1,2410,14,-82.16898459102634,28.11451743027788,33565
323451,3962,family,2,12057010103,1,2410,14,-82.16898459102634,28.11451743027788,33565
323452,2234,nonfamily,1,12057010103,1,82620,641,-82.16998775558432,28.11435362957779,33565
323453,3972,family,2,12057010103,1,40330,232,-82.17021134137354,28.115873543340967,33565
323453,3974,family,2,12057010103,1,40330,232,-82.17021134137354,28.115873543340967,33565
323454,3517,family,2,12057010103,1,148785,854,-82.16485357540782,28.11406871226818,33565
323454,3518,family,2,12057010103,1,148785,854,-82.16485357540782,28.11406871226818,33565
323456,3519,family,2,12057010103,1,103333,593,-82.16512324558609,28.11566366847959,33565
323456,3520,family,2,12057010103,1,103333,593,-82.16512324558609,28.11566366847959,33565
323457,3521,family,2,12057010103,1,11022,63,-82.16490309054245,28.113690463990057,33565
323457,3522,family,2,12057010103,1,11022,63,-82.16490309054245,28.113690463990057,33565
323458,3523,family,2,12057010103,1,24043,138,-82.1630673853524,28.117439078361343,33565
323458,3524,family,2,12057010103,1,24043,138,-82.1630673853524,28.117439078361343,33565
323459,3525,family,2,12057010103,1,14022,80,-82.1620450415589,28.118332505080275,33565
323459,3526,family,2,12057010103,1,14022,80,-82.1620450415589,28.118332505080275,33565
323460,3527,family,2,12057010103,1,209336,1202,-82.16153038227031,28.11833967256101,33565
323460,3528,family,2,12057010103,1,209336,1202,-82.16153038227031,28.11833967256101,33565
323461,3529,family,2,12057010103,1,36076,207,-82.16273547618866,28.118619808326216,33565
323461,3530,family,2,12057010103,1,36076,207,-82.16273547618866,28.118619808326216,33565
323464,3531,family,2,12057010103,1,92132,529,-82.16380325131759,28.112976039172448,33565
323464,3532,family,2,12057010103,1,92132,529,-82.16380325131759,28.112976039172448,33565
323466,3533,family,2,12057010103,1,101392,582,-82.16407665350916,28.115307391299616,33565
323466,3534,family,2,12057010103,1,101392,582,-82.16407665350916,28.115307391299616,33565
323467,3535,family,2,12057010103,1,82982,476,-82.16355697124499,28.11530689455305,33565
323467,3536,family,2,12057010103,1,82982,476,-82.16355697124499,28.11530689455305,33565
323468,3537,family,2,12057010103,1,67585,388,-82.16380710249652,28.113707012154578,33565
323468,3538,family,2,12057010103,1,67585,388,-82.16380710249652,28.113707012154578,33565
323468,3539,family,2,12057010103,2,61294,352,-82.16380710249652,28.113707012154578,33565
323468,3540,family,2,12057010103,2,61294,352,-82.16380710249652,28.113707012154578,33565
323469,3541,family,2,12057010103,1,15912,91,-82.16465460261523,28.11545783347024,33565
323469,3542,family,2,12057010103,1,15912,91,-82.16465460261523,28.11545783347024,33565
