hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
160747,19141,family,2,12057014119,1,5857,34,-82.36572731008835,27.779810945721547,33572
160747,19143,family,2,12057014119,1,5857,34,-82.36572731008835,27.779810945721547,33572
160748,19145,family,2,12057014119,1,7556,43,-82.36594710270568,27.779783685692564,33572
160748,19146,family,2,12057014119,1,7556,43,-82.36594710270568,27.779783685692564,33572
160749,19149,family,2,12057014119,1,24516,141,-82.36613876475457,27.77978794601874,33572
160749,19156,family,2,12057014119,1,24516,141,-82.36613876475457,27.77978794601874,33572
160749,19157,family,2,12057014119,2,147081,844,-82.36613876475457,27.77978794601874,33572
160749,19160,family,2,12057014119,2,147081,844,-82.36613876475457,27.77978794601874,33572
160750,19162,family,2,12057014119,1,40186,231,-82.3663243255101,27.77978804248717,33572
160750,19169,family,2,12057014119,1,40186,231,-82.3663243255101,27.77978804248717,33572
160750,19171,family,2,12057014119,2,128827,740,-82.3663243255101,27.77978804248717,33572
160750,19173,family,2,12057014119,2,128827,740,-82.3663243255101,27.77978804248717,33572
160751,19174,family,2,12057014119,1,227110,1304,-82.36650988550575,27.779788139189797,33572
160751,19179,family,2,12057014119,1,227110,1304,-82.36650988550575,27.779788139189797,33572
160752,19182,family,2,12057014119,1,73008,419,-82.3667031768109,27.77978824040817,33572
160752,19183,family,2,12057014119,1,73008,419,-82.3667031768109,27.77978824040817,33572
160753,19187,family,2,12057014119,1,219809,1262,-82.36690954518335,27.77979156063993,33572
160753,19191,family,2,12057014119,1,219809,1262,-82.36690954518335,27.77979156063993,33572
160753,19194,family,2,12057014119,2,216736,1244,-82.36690954518335,27.77979156063993,33572
160753,19196,family,2,12057014119,2,216736,1244,-82.36690954518335,27.77979156063993,33572
160754,19198,family,2,12057014119,1,75270,432,-82.3671263033887,27.779778368076357,33572
160754,19200,family,2,12057014119,1,75270,432,-82.3671263033887,27.779778368076357,33572
160755,19201,family,2,12057014119,1,50906,292,-82.36733172243984,27.779700940420884,33572
160755,19206,family,2,12057014119,1,50906,292,-82.36733172243984,27.779700940420884,33572
160756,19212,family,2,12057014119,1,123993,712,-82.36761796226561,27.7794026836831,33572
160756,19213,family,2,12057014119,1,123993,712,-82.36761796226561,27.7794026836831,33572
160756,19223,family,2,12057014119,2,97142,558,-82.36761796226561,27.7794026836831,33572
160756,19228,family,2,12057014119,2,97142,558,-82.36761796226561,27.7794026836831,33572
160757,19229,family,2,12057014119,1,133168,764,-82.36766904220642,27.779213437061284,33572
160757,19239,family,2,12057014119,1,133168,764,-82.36766904220642,27.779213437061284,33572
160758,19240,family,2,12057014119,1,79108,454,-82.36766360175955,27.77902814821,33572
160758,19242,family,2,12057014119,1,79108,454,-82.36766360175955,27.77902814821,33572
160759,19244,family,2,12057014119,1,45675,262,-82.36766429676639,27.778849290140037,33572
160759,19246,family,2,12057014119,1,45675,262,-82.36766429676639,27.778849290140037,33572
160760,19250,family,2,12057014119,1,33573,193,-82.36766534263533,27.77867739417741,33572
160760,19251,family,2,12057014119,1,33573,193,-82.36766534263533,27.77867739417741,33572
