hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
214533,3154,family,2,12057010305,1,139,1,-82.34073790929084,28.036131911405896,33584
214533,3155,family,2,12057010305,1,139,1,-82.34073790929084,28.036131911405896,33584
214535,3156,family,2,12057010305,1,106895,614,-82.34167055864701,28.036261068538455,33584
214535,3157,family,2,12057010305,1,106895,614,-82.34167055864701,28.036261068538455,33584
214538,3158,family,2,12057010305,1,228915,1314,-82.33998246382987,28.036228318360628,33584
214538,3159,family,2,12057010305,1,228915,1314,-82.33998246382987,28.036228318360628,33584
214575,3160,family,2,12057010305,1,72594,417,-82.33625780720138,28.032044160721497,33584
214575,3161,family,2,12057010305,1,72594,417,-82.33625780720138,28.032044160721497,33584
214575,3162,family,2,12057010305,2,18303,105,-82.33625780720138,28.032044160721497,33584
214575,3163,family,2,12057010305,2,18303,105,-82.33625780720138,28.032044160721497,33584
214576,3167,family,2,12057010305,1,992,6,-82.33779495851643,28.032118598204168,33584
214576,3168,family,2,12057010305,1,992,6,-82.33779495851643,28.032118598204168,33584
214577,3169,family,2,12057010305,1,9987,57,-82.33878522636908,28.032028585872457,33584
214577,3170,family,2,12057010305,1,9987,57,-82.33878522636908,28.032028585872457,33584
214578,2291,nonfamily,2,12057010305,1,62825,361,-82.3368781263549,28.031231574507807,33584
214578,2292,nonfamily,2,12057010305,1,62825,361,-82.3368781263549,28.031231574507807,33584
214578,2293,nonfamily,2,12057010305,2,7146,41,-82.3368781263549,28.031231574507807,33584
214578,2294,nonfamily,2,12057010305,2,7146,41,-82.3368781263549,28.031231574507807,33584
214578,2295,nonfamily,2,12057010305,3,36343,209,-82.3368781263549,28.031231574507807,33584
214578,2297,nonfamily,2,12057010305,3,36343,209,-82.3368781263549,28.031231574507807,33584
214578,2300,nonfamily,2,12057010305,4,40695,234,-82.3368781263549,28.031231574507807,33584
214578,2301,nonfamily,2,12057010305,4,40695,234,-82.3368781263549,28.031231574507807,33584
214701,3171,family,2,12057010305,1,25578,147,-82.33570608062091,28.03072720842164,33584
214701,3173,family,2,12057010305,1,25578,147,-82.33570608062091,28.03072720842164,33584
214702,3174,family,2,12057010305,1,204751,1175,-82.33586106979902,28.03072783028429,33584
214702,3175,family,2,12057010305,1,204751,1175,-82.33586106979902,28.03072783028429,33584
214703,3176,family,2,12057010305,1,30387,174,-82.33601605876471,28.03072845169435,33584
214703,3178,family,2,12057010305,1,30387,174,-82.33601605876471,28.03072845169435,33584
