hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
229860,3543,family,2,12057012208,1,50016,287,-82.25442893407904,27.963829024066804,33594
229860,3546,family,2,12057012208,1,50016,287,-82.25442893407904,27.963829024066804,33594
229861,3556,family,2,12057012208,1,39294,226,-82.25557261928957,27.963821708300134,33594
229861,3563,family,2,12057012208,1,39294,226,-82.25557261928957,27.963821708300134,33594
229861,3568,family,2,12057012208,2,54039,310,-82.25557261928957,27.963821708300134,33594
229861,3570,family,2,12057012208,2,54039,310,-82.25557261928957,27.963821708300134,33594
229861,3571,family,2,12057012208,3,46641,268,-82.25557261928957,27.963821708300134,33594
229861,3574,family,2,12057012208,3,46641,268,-82.25557261928957,27.963821708300134,33594
229865,3578,family,2,12057012208,1,73898,424,-82.25981488340966,27.964755124338307,33594
229865,3581,family,2,12057012208,1,73898,424,-82.25981488340966,27.964755124338307,33594
229866,3582,family,2,12057012208,1,139636,802,-82.25982249099924,27.966649101889494,33594
229866,3588,family,2,12057012208,1,139636,802,-82.25982249099924,27.966649101889494,33594
229867,3593,family,2,12057012208,1,88439,508,-82.25981934697964,27.965705351213924,33594
229867,3599,family,2,12057012208,1,88439,508,-82.25981934697964,27.965705351213924,33594
229869,3600,family,2,12057012208,1,67795,389,-82.25543159572602,27.95327418352329,33594
229869,3605,family,2,12057012208,1,67795,389,-82.25543159572602,27.95327418352329,33594
229869,3612,family,2,12057012208,2,58522,336,-82.25543159572602,27.95327418352329,33594
229869,3613,family,2,12057012208,2,58522,336,-82.25543159572602,27.95327418352329,33594
229869,3617,family,2,12057012208,3,92427,531,-82.25543159572602,27.95327418352329,33594
229869,3619,family,2,12057012208,3,92427,531,-82.25543159572602,27.95327418352329,33594
229871,3623,family,2,12057012208,1,188222,1080,-82.25530580200147,27.95384493863595,33594
229871,3626,family,2,12057012208,1,188222,1080,-82.25530580200147,27.95384493863595,33594
229875,3636,family,2,12057012208,1,246585,1416,-82.26299730598714,27.966443870141752,33594
229875,3639,family,2,12057012208,1,246585,1416,-82.26299730598714,27.966443870141752,33594
229878,3643,family,2,12057012208,1,73053,419,-82.26312571739801,27.966049362303657,33594
229878,3650,family,2,12057012208,1,73053,419,-82.26312571739801,27.966049362303657,33594
229895,3656,family,2,12057012208,1,68483,393,-82.26168379247532,27.95865938101309,33594
229895,3664,family,2,12057012208,1,68483,393,-82.26168379247532,27.95865938101309,33594
229895,3668,family,2,12057012208,2,196386,1127,-82.26168379247532,27.95865938101309,33594
229895,3674,family,2,12057012208,2,196386,1127,-82.26168379247532,27.95865938101309,33594
229897,3676,family,2,12057012208,1,45430,261,-82.26161713366524,27.958067761431167,33594
229897,3677,family,2,12057012208,1,45430,261,-82.26161713366524,27.958067761431167,33594
229897,3681,family,2,12057012208,2,89989,517,-82.26161713366524,27.958067761431167,33594
229897,3684,family,2,12057012208,2,89989,517,-82.26161713366524,27.958067761431167,33594
229898,3687,family,2,12057012208,1,39997,230,-82.26907685440379,27.958945575661005,33594
229898,3692,family,2,12057012208,1,39997,230,-82.26907685440379,27.958945575661005,33594
229899,3701,family,2,12057012208,1,78154,449,-82.26882698970184,27.958951242447014,33594
229899,3702,family,2,12057012208,1,78154,449,-82.26882698970184,27.958951242447014,33594
229900,3703,family,2,12057012208,1,28710,165,-82.2685913488974,27.95895622171608,33594
229900,3709,family,2,12057012208,1,28710,165,-82.2685913488974,27.95895622171608,33594
229901,3711,family,2,12057012208,1,202923,1165,-82.26836261447775,27.958970193248447,33594
229901,3713,family,2,12057012208,1,202923,1165,-82.26836261447775,27.958970193248447,33594
229902,3715,family,2,12057012208,1,46356,266,-82.26813341745884,27.958983955510995,33594
229902,3716,family,2,12057012208,1,46356,266,-82.26813341745884,27.958983955510995,33594
229903,3718,family,2,12057012208,1,41797,240,-82.26789292943974,27.95899496681881,33594
229903,3720,family,2,12057012208,1,41797,240,-82.26789292943974,27.95899496681881,33594
229904,3721,family,2,12057012208,1,107401,617,-82.267649689588,27.958998720558093,33594
229904,3725,family,2,12057012208,1,107401,617,-82.267649689588,27.958998720558093,33594
229905,3727,family,2,12057012208,1,169926,975,-82.26740657597216,27.958998252238597,33594
229905,3728,family,2,12057012208,1,169926,975,-82.26740657597216,27.958998252238597,33594
229906,3733,family,2,12057012208,1,70179,403,-82.26716872017694,27.9589920917417,33594
229906,3736,family,2,12057012208,1,70179,403,-82.26716872017694,27.9589920917417,33594
229907,3743,family,2,12057012208,1,53814,309,-82.26693780541798,27.95898742749764,33594
229907,3752,family,2,12057012208,1,53814,309,-82.26693780541798,27.95898742749764,33594
229908,3755,family,2,12057012208,1,121221,696,-82.26668011759956,27.95898424733216,33594
229908,3757,family,2,12057012208,1,121221,696,-82.26668011759956,27.95898424733216,33594
229926,3758,family,2,12057012208,1,49015,281,-82.26474663084845,27.95955172440759,33594
229926,3761,family,2,12057012208,1,49015,281,-82.26474663084845,27.95955172440759,33594
229927,3764,family,2,12057012208,1,116666,670,-82.26462401210773,27.95924082265073,33594
229927,3769,family,2,12057012208,1,116666,670,-82.26462401210773,27.95924082265073,33594
229928,3770,family,2,12057012208,1,25775,148,-82.26483174914073,27.95895943187144,33594
229928,3772,family,2,12057012208,1,25775,148,-82.26483174914073,27.95895943187144,33594
229929,3774,family,2,12057012208,1,64335,369,-82.26523570922807,27.95899591644229,33594
229929,3783,family,2,12057012208,1,64335,369,-82.26523570922807,27.95899591644229,33594
229930,3785,family,2,12057012208,1,238047,1367,-82.2654815434392,27.95899447311172,33594
229930,3786,family,2,12057012208,1,238047,1367,-82.2654815434392,27.95899447311172,33594
229931,3789,family,2,12057012208,1,73108,420,-82.26572656121215,27.958993099762854,33594
229931,3792,family,2,12057012208,1,73108,420,-82.26572656121215,27.958993099762854,33594
229932,3796,family,2,12057012208,1,28252,162,-82.26597360344412,27.95899147036421,33594
229932,3801,family,2,12057012208,1,28252,162,-82.26597360344412,27.95899147036421,33594
229933,3804,family,2,12057012208,1,101469,582,-82.26623913350886,27.958987240606746,33594
229933,3810,family,2,12057012208,1,101469,582,-82.26623913350886,27.958987240606746,33594
229935,3811,family,2,12057012208,1,97263,558,-82.26903493025229,27.957659462144637,33594
229935,3812,family,2,12057012208,1,97263,558,-82.26903493025229,27.957659462144637,33594
229936,3816,family,2,12057012208,1,173499,996,-82.26903857341613,27.957866206012785,33594
229936,3820,family,2,12057012208,1,173499,996,-82.26903857341613,27.957866206012785,33594
229937,3821,family,2,12057012208,1,49660,285,-82.2691068039651,27.958146754651395,33594
229937,3831,family,2,12057012208,1,49660,285,-82.2691068039651,27.958146754651395,33594
229938,3834,family,2,12057012208,1,49089,282,-82.26883572174327,27.9581503461756,33594
229938,3837,family,2,12057012208,1,49089,282,-82.26883572174327,27.9581503461756,33594
229939,3838,family,2,12057012208,1,50117,288,-82.26856903495258,27.958155893824777,33594
229939,3839,family,2,12057012208,1,50117,288,-82.26856903495258,27.958155893824777,33594
229939,3841,family,2,12057012208,2,3348,19,-82.26856903495258,27.958155893824777,33594
229939,3842,family,2,12057012208,2,3348,19,-82.26856903495258,27.958155893824777,33594
229940,3845,family,2,12057012208,1,138719,796,-82.26868153591427,27.95779966013303,33594
229940,3850,family,2,12057012208,1,138719,796,-82.26868153591427,27.95779966013303,33594
229941,3851,family,2,12057012208,1,20888,120,-82.26836564213468,27.95766140293277,33594
229941,3852,family,2,12057012208,1,20888,120,-82.26836564213468,27.95766140293277,33594
229941,3856,family,2,12057012208,2,159142,914,-82.26836564213468,27.95766140293277,33594
229941,3858,family,2,12057012208,2,159142,914,-82.26836564213468,27.95766140293277,33594
229942,3859,family,2,12057012208,1,116922,671,-82.26802965179414,27.9578017148674,33594
229942,3860,family,2,12057012208,1,116922,671,-82.26802965179414,27.9578017148674,33594
229943,3863,family,2,12057012208,1,157514,904,-82.26814829799385,27.958158794212864,33594
229943,3866,family,2,12057012208,1,157514,904,-82.26814829799385,27.958158794212864,33594
229944,3867,family,2,12057012208,1,80987,465,-82.26788855324507,27.958161839048092,33594
229944,3873,family,2,12057012208,1,80987,465,-82.26788855324507,27.958161839048092,33594
229944,3876,family,2,12057012208,2,113714,653,-82.26788855324507,27.958161839048092,33594
229944,3878,family,2,12057012208,2,113714,653,-82.26788855324507,27.958161839048092,33594
229945,3883,family,2,12057012208,1,27550,158,-82.26762522250726,27.95816417886956,33594
229945,3889,family,2,12057012208,1,27550,158,-82.26762522250726,27.95816417886956,33594
229946,3892,family,2,12057012208,1,59153,340,-82.26773008192947,27.957809094464565,33594
229946,3898,family,2,12057012208,1,59153,340,-82.26773008192947,27.957809094464565,33594
229947,3899,family,2,12057012208,1,96844,556,-82.26741199335362,27.957669998708955,33594
229947,3900,family,2,12057012208,1,96844,556,-82.26741199335362,27.957669998708955,33594
229947,3907,family,2,12057012208,2,58477,336,-82.26741199335362,27.957669998708955,33594
229947,3909,family,2,12057012208,2,58477,336,-82.26741199335362,27.957669998708955,33594
229948,3911,family,2,12057012208,1,36978,212,-82.26709354617604,27.9578164156204,33594
229948,3914,family,2,12057012208,1,36978,212,-82.26709354617604,27.9578164156204,33594
229949,3916,family,2,12057012208,1,107818,619,-82.26720504504001,27.958170235994032,33594
229949,3922,family,2,12057012208,1,107818,619,-82.26720504504001,27.958170235994032,33594
229949,3926,family,2,12057012208,2,93219,535,-82.26720504504001,27.958170235994032,33594
229949,3929,family,2,12057012208,2,93219,535,-82.26720504504001,27.958170235994032,33594
229950,3933,family,2,12057012208,1,98298,564,-82.26694449399052,27.95817240021155,33594
229950,3934,family,2,12057012208,1,98298,564,-82.26694449399052,27.95817240021155,33594
229951,3935,family,2,12057012208,1,42065,241,-82.26668032603651,27.958175825684147,33594
229951,3938,family,2,12057012208,1,42065,241,-82.26668032603651,27.958175825684147,33594
229952,3941,family,2,12057012208,1,165030,947,-82.26674775783209,27.957895662949905,33594
229952,3942,family,2,12057012208,1,165030,947,-82.26674775783209,27.957895662949905,33594
229953,3943,family,2,12057012208,1,83785,481,-82.26674669201698,27.95768480642841,33594
229953,3945,family,2,12057012208,1,83785,481,-82.26674669201698,27.95768480642841,33594
229954,3952,family,2,12057012208,1,91745,527,-82.26619951811377,27.95768877876917,33594
229954,3953,family,2,12057012208,1,91745,527,-82.26619951811377,27.95768877876917,33594
229955,3954,family,2,12057012208,1,154902,889,-82.26619696700527,27.95790247620604,33594
229955,3957,family,2,12057012208,1,154902,889,-82.26619696700527,27.95790247620604,33594
229955,3959,family,2,12057012208,2,108103,621,-82.26619696700527,27.95790247620604,33594
229955,3962,family,2,12057012208,2,108103,621,-82.26619696700527,27.95790247620604,33594
229956,3972,family,2,12057012208,1,306,2,-82.26625006872834,27.95817943266619,33594
229956,3974,family,2,12057012208,1,306,2,-82.26625006872834,27.95817943266619,33594
229956,3517,family,2,12057012208,2,177154,1017,-82.26625006872834,27.95817943266619,33594
229956,3518,family,2,12057012208,2,177154,1017,-82.26625006872834,27.95817943266619,33594
229957,3519,family,2,12057012208,1,155210,891,-82.26600587917018,27.95818386759495,33594
229957,3520,family,2,12057012208,1,155210,891,-82.26600587917018,27.95818386759495,33594
229958,3521,family,2,12057012208,1,89625,514,-82.26575931201188,27.958188575858557,33594
229958,3522,family,2,12057012208,1,89625,514,-82.26575931201188,27.958188575858557,33594
229959,3523,family,2,12057012208,1,162296,932,-82.26586309631054,27.95782773538706,33594
229959,3524,family,2,12057012208,1,162296,932,-82.26586309631054,27.95782773538706,33594
229960,3525,family,2,12057012208,1,42405,243,-82.26555004207619,27.95769087104025,33594
229960,3526,family,2,12057012208,1,42405,243,-82.26555004207619,27.95769087104025,33594
229960,3527,family,2,12057012208,2,47392,272,-82.26555004207619,27.95769087104025,33594
229960,3528,family,2,12057012208,2,47392,272,-82.26555004207619,27.95769087104025,33594
229961,3529,family,2,12057012208,1,141476,812,-82.26522072409855,27.957831226576225,33594
229961,3530,family,2,12057012208,1,141476,812,-82.26522072409855,27.957831226576225,33594
229962,3531,family,2,12057012208,1,97539,560,-82.26532473335266,27.958193112093223,33594
229962,3532,family,2,12057012208,1,97539,560,-82.26532473335266,27.958193112093223,33594
229962,3533,family,2,12057012208,2,51117,293,-82.26532473335266,27.958193112093223,33594
229962,3534,family,2,12057012208,2,51117,293,-82.26532473335266,27.958193112093223,33594
229963,3535,family,2,12057012208,1,93598,537,-82.26507651746715,27.9581912071704,33594
229963,3536,family,2,12057012208,1,93598,537,-82.26507651746715,27.9581912071704,33594
229964,3537,family,2,12057012208,1,8471,49,-82.2648308098099,27.95819697734818,33594
229964,3538,family,2,12057012208,1,8471,49,-82.2648308098099,27.95819697734818,33594
229965,3539,family,2,12057012208,1,73622,423,-82.2649338521646,27.957839646628614,33594
229965,3540,family,2,12057012208,1,73622,423,-82.2649338521646,27.957839646628614,33594
229965,3541,family,2,12057012208,2,57093,328,-82.2649338521646,27.957839646628614,33594
229965,3542,family,2,12057012208,2,57093,328,-82.2649338521646,27.957839646628614,33594
229966,3544,family,2,12057012208,1,33582,193,-82.26461885714907,27.95770374719858,33594
229966,3545,family,2,12057012208,1,33582,193,-82.26461885714907,27.95770374719858,33594
229967,3547,family,2,12057012208,1,113819,653,-82.26431310954354,27.95785071598368,33594
229967,3548,family,2,12057012208,1,113819,653,-82.26431310954354,27.95785071598368,33594
229968,3549,family,2,12057012208,1,69732,400,-82.2644114104157,27.95819779722697,33594
229968,3550,family,2,12057012208,1,69732,400,-82.2644114104157,27.95819779722697,33594
229968,3551,family,2,12057012208,2,27873,160,-82.2644114104157,27.95819779722697,33594
229968,3552,family,2,12057012208,2,27873,160,-82.2644114104157,27.95819779722697,33594
229969,3553,family,2,12057012208,1,188879,1084,-82.26416838130758,27.95820145519316,33594
229969,3554,family,2,12057012208,1,188879,1084,-82.26416838130758,27.95820145519316,33594
229970,3555,family,2,12057012208,1,61931,356,-82.26392227309874,27.95820304299627,33594
229970,3557,family,2,12057012208,1,61931,356,-82.26392227309874,27.95820304299627,33594
229971,3558,family,2,12057012208,1,149018,855,-82.26397868990847,27.95793072694061,33594
229971,3559,family,2,12057012208,1,149018,855,-82.26397868990847,27.95793072694061,33594
229972,3560,family,2,12057012208,1,118007,677,-82.26397611361793,27.95771723597503,33594
229972,3561,family,2,12057012208,1,118007,677,-82.26397611361793,27.95771723597503,33594
229973,3562,family,2,12057012208,1,41501,238,-82.26342991788651,27.95772284128182,33594
229973,3564,family,2,12057012208,1,41501,238,-82.26342991788651,27.95772284128182,33594
229973,3565,family,2,12057012208,2,100494,577,-82.26342991788651,27.95772284128182,33594
229973,3566,family,2,12057012208,2,100494,577,-82.26342991788651,27.95772284128182,33594
229974,3567,family,2,12057012208,1,82988,476,-82.26342839841546,27.957933647896198,33594
229974,3569,family,2,12057012208,1,82988,476,-82.26342839841546,27.957933647896198,33594
229975,3572,family,2,12057012208,1,115316,662,-82.26347707519945,27.95820436541213,33594
229975,3573,family,2,12057012208,1,115316,662,-82.26347707519945,27.95820436541213,33594
229975,3575,family,2,12057012208,2,72767,418,-82.26347707519945,27.95820436541213,33594
229975,3576,family,2,12057012208,2,72767,418,-82.26347707519945,27.95820436541213,33594
229976,3577,family,2,12057012208,1,111309,639,-82.26318067830445,27.958208369571132,33594
229976,3579,family,2,12057012208,1,111309,639,-82.26318067830445,27.958208369571132,33594
229977,3580,family,2,12057012208,1,26539,152,-82.26289502778208,27.95821145219173,33594
229977,3583,family,2,12057012208,1,26539,152,-82.26289502778208,27.95821145219173,33594
229978,3584,family,2,12057012208,1,35399,203,-82.26305091507386,27.957877330447776,33594
229978,3585,family,2,12057012208,1,35399,203,-82.26305091507386,27.957877330447776,33594
229979,3586,family,2,12057012208,1,25563,147,-82.26279681563851,27.95772641064167,33594
229979,3587,family,2,12057012208,1,25563,147,-82.26279681563851,27.95772641064167,33594
229979,3589,family,2,12057012208,2,170361,978,-82.26279681563851,27.95772641064167,33594
229979,3590,family,2,12057012208,2,170361,978,-82.26279681563851,27.95772641064167,33594
229980,3591,family,2,12057012208,1,116809,671,-82.2623314298654,27.957780446012315,33594
229980,3592,family,2,12057012208,1,116809,671,-82.2623314298654,27.957780446012315,33594
229981,3594,family,2,12057012208,1,109952,631,-82.26232599032542,27.95803899371524,33594
229981,3595,family,2,12057012208,1,109952,631,-82.26232599032542,27.95803899371524,33594
229982,3596,family,2,12057012208,1,21739,125,-82.26239165517929,27.95826585478849,33594
229982,3597,family,2,12057012208,1,21739,125,-82.26239165517929,27.95826585478849,33594
229983,3598,family,2,12057012208,1,139956,803,-82.26349201897864,27.958673568782903,33594
229983,3601,family,2,12057012208,1,139956,803,-82.26349201897864,27.958673568782903,33594
