hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
139846,239,nonfamily,2,12057003600,1,15397,88,-82.38823568775653,27.980551013597044,33619
139846,244,nonfamily,2,12057003600,1,15397,88,-82.38823568775653,27.980551013597044,33619
139846,248,nonfamily,2,12057003600,2,5573,32,-82.38823568775653,27.980551013597044,33619
139846,249,nonfamily,2,12057003600,2,5573,32,-82.38823568775653,27.980551013597044,33619
139846,252,nonfamily,2,12057003600,3,13094,75,-82.38823568775653,27.980551013597044,33619
139846,262,nonfamily,2,12057003600,3,13094,75,-82.38823568775653,27.980551013597044,33619
139846,266,nonfamily,2,12057003600,4,15856,91,-82.38823568775653,27.980551013597044,33619
139846,267,nonfamily,2,12057003600,4,15856,91,-82.38823568775653,27.980551013597044,33619
139847,113,nonfamily,2,12057003600,1,11146,64,-82.38683492874974,27.981050780289507,33619
139847,115,nonfamily,2,12057003600,1,11146,64,-82.38683492874974,27.981050780289507,33619
139853,9434,nonfamily,1,12057012002,1,2317,18,-82.39047914651077,27.968279768746388,33619
139854,3543,family,2,12057003600,1,58743,337,-82.3933879230646,27.977550306224856,33619
139854,3546,family,2,12057003600,1,58743,337,-82.3933879230646,27.977550306224856,33619
139855,3556,family,2,12057003600,1,28939,166,-82.3931739430606,27.977552107432057,33619
139855,3563,family,2,12057003600,1,28939,166,-82.3931739430606,27.977552107432057,33619
139856,3568,family,2,12057003600,1,18464,106,-82.39297526394004,27.977550982792167,33619
139856,3570,family,2,12057003600,1,18464,106,-82.39297526394004,27.977550982792167,33619
139857,3571,family,2,12057003600,1,47063,270,-82.3927831235381,27.97755157735028,33619
139857,3574,family,2,12057003600,1,47063,270,-82.3927831235381,27.97755157735028,33619
139858,3578,family,2,12057003600,1,53755,309,-82.39259033683189,27.977550696367828,33619
139858,3581,family,2,12057003600,1,53755,309,-82.39259033683189,27.977550696367828,33619
139859,3582,family,2,12057003600,1,54573,313,-82.39239462622214,27.977550766927457,33619
139859,3588,family,2,12057003600,1,54573,313,-82.39239462622214,27.977550766927457,33619
139860,3593,family,2,12057003600,1,7349,42,-82.3921909325328,27.977550708062623,33619
139860,3599,family,2,12057003600,1,7349,42,-82.3921909325328,27.977550708062623,33619
139861,3600,family,2,12057003600,1,50010,287,-82.39198949864492,27.9775501987754,33619
139861,3605,family,2,12057003600,1,50010,287,-82.39198949864492,27.9775501987754,33619
139862,3612,family,2,12057003600,1,20873,120,-82.39179201344626,27.977550654814703,33619
