hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
92781,12407,family,2,12057011803,1,54623,314,-82.52191923725796,28.033038183697048,33614
92781,12408,family,2,12057011803,1,54623,314,-82.52191923725796,28.033038183697048,33614
92782,12409,family,2,12057011803,1,1158,7,-82.52192832399658,28.033346609923484,33614
92782,12410,family,2,12057011803,1,1158,7,-82.52192832399658,28.033346609923484,33614
92784,12411,family,2,12057011803,1,28796,165,-82.5239446891252,28.033546589520306,33614
92784,12413,family,2,12057011803,1,28796,165,-82.5239446891252,28.033546589520306,33614
92785,12414,family,2,12057011803,1,35602,204,-82.52363470732863,28.0335459459469,33614
92785,12415,family,2,12057011803,1,35602,204,-82.52363470732863,28.0335459459469,33614
92786,12416,family,2,12057011803,1,63747,366,-82.52260367799082,28.03302125736783,33614
92786,12420,family,2,12057011803,1,63747,366,-82.52260367799082,28.03302125736783,33614
92787,12421,family,2,12057011803,1,49998,287,-82.5231688743254,28.03354838838509,33614
92787,12422,family,2,12057011803,1,49998,287,-82.5231688743254,28.03354838838509,33614
92788,12423,family,2,12057011803,1,54183,311,-82.52441003832267,28.03354755364768,33614
92788,12424,family,2,12057011803,1,54183,311,-82.52441003832267,28.03354755364768,33614
92788,12426,family,2,12057011803,2,48693,280,-82.52441003832267,28.03354755364768,33614
92788,12428,family,2,12057011803,2,48693,280,-82.52441003832267,28.03354755364768,33614
92789,12431,family,2,12057011803,1,17367,100,-82.52394449957846,28.03301977047092,33614
92789,12435,family,2,12057011803,1,17367,100,-82.52394449957846,28.03301977047092,33614
92790,12437,family,2,12057011803,1,91353,524,-82.5236346804733,28.03302019348318,33614
92790,12438,family,2,12057011803,1,91353,524,-82.5236346804733,28.03302019348318,33614
92790,12439,family,2,12057011803,2,30976,178,-82.5236346804733,28.03302019348318,33614
92790,12440,family,2,12057011803,2,30976,178,-82.5236346804733,28.03302019348318,33614
92791,12442,family,2,12057011803,1,76504,439,-82.52301486059613,28.03302081947374,33614
92791,12443,family,2,12057011803,1,76504,439,-82.52301486059613,28.03302081947374,33614
92791,12444,family,2,12057011803,2,3956,23,-82.52301486059613,28.03302081947374,33614
92791,12446,family,2,12057011803,2,3956,23,-82.52301486059613,28.03302081947374,33614
92792,12447,family,2,12057011803,1,160340,920,-82.52332484026567,28.03302048717264,33614
92792,12448,family,2,12057011803,1,160340,920,-82.52332484026567,28.03302048717264,33614
92794,12450,family,2,12057011803,1,52803,303,-82.5227366515082,28.03354905991652,33614
92794,12451,family,2,12057011803,1,52803,303,-82.5227366515082,28.03354905991652,33614
92795,12452,family,2,12057011803,1,17034,98,-82.52425447869877,28.03301945018578,33614
92795,12454,family,2,12057011803,1,17034,98,-82.52425447869877,28.03301945018578,33614
92795,12455,family,2,12057011803,2,7704,44,-82.52425447869877,28.03301945018578,33614
92795,12457,family,2,12057011803,2,7704,44,-82.52425447869877,28.03301945018578,33614
92796,12458,family,2,12057011803,1,35949,206,-82.52487241628552,28.033018788269903,33614
92796,12459,family,2,12057011803,1,35949,206,-82.52487241628552,28.033018788269903,33614
92797,12460,family,2,12057011803,1,54394,312,-82.52502490272367,28.03347913847103,33614
92797,12461,family,2,12057011803,1,54394,312,-82.52502490272367,28.03347913847103,33614
92797,12463,family,2,12057011803,2,15133,87,-82.52502490272367,28.03347913847103,33614
92797,12464,family,2,12057011803,2,15133,87,-82.52502490272367,28.03347913847103,33614
92833,12465,family,2,12057011803,1,39263,225,-82.52261153439441,28.02855625322852,33614
92833,12466,family,2,12057011803,1,39263,225,-82.52261153439441,28.02855625322852,33614
92833,12467,family,2,12057011803,2,40535,233,-82.52261153439441,28.02855625322852,33614
92833,12468,family,2,12057011803,2,40535,233,-82.52261153439441,28.02855625322852,33614
92833,12472,family,2,12057011803,3,27352,157,-82.52261153439441,28.02855625322852,33614
92833,12474,family,2,12057011803,3,27352,157,-82.52261153439441,28.02855625322852,33614
92833,12475,family,2,12057011803,4,27698,159,-82.52261153439441,28.02855625322852,33614
92833,12476,family,2,12057011803,4,27698,159,-82.52261153439441,28.02855625322852,33614
92833,12479,family,2,12057011803,5,70773,406,-82.52261153439441,28.02855625322852,33614
92833,12481,family,2,12057011803,5,70773,406,-82.52261153439441,28.02855625322852,33614
92833,12483,family,2,12057011803,6,3692,21,-82.52261153439441,28.02855625322852,33614
92833,12484,family,2,12057011803,6,3692,21,-82.52261153439441,28.02855625322852,33614
92833,12485,family,2,12057011803,7,61001,350,-82.52261153439441,28.02855625322852,33614
92833,12486,family,2,12057011803,7,61001,350,-82.52261153439441,28.02855625322852,33614
92833,12488,family,2,12057011803,8,48858,280,-82.52261153439441,28.02855625322852,33614
92833,12489,family,2,12057011803,8,48858,280,-82.52261153439441,28.02855625322852,33614
92833,12490,family,2,12057011803,9,19915,114,-82.52261153439441,28.02855625322852,33614
92833,12491,family,2,12057011803,9,19915,114,-82.52261153439441,28.02855625322852,33614
92833,12492,family,2,12057011803,10,13646,78,-82.52261153439441,28.02855625322852,33614
92833,12493,family,2,12057011803,10,13646,78,-82.52261153439441,28.02855625322852,33614
92833,12495,family,2,12057011803,11,58611,336,-82.52261153439441,28.02855625322852,33614
92833,12496,family,2,12057011803,11,58611,336,-82.52261153439441,28.02855625322852,33614
92833,12498,family,2,12057011803,12,33534,193,-82.52261153439441,28.02855625322852,33614
92833,12501,family,2,12057011803,12,33534,193,-82.52261153439441,28.02855625322852,33614
92833,12502,family,2,12057011803,13,109107,626,-82.52261153439441,28.02855625322852,33614
92833,12503,family,2,12057011803,13,109107,626,-82.52261153439441,28.02855625322852,33614
92833,12504,family,2,12057011803,14,72453,416,-82.52261153439441,28.02855625322852,33614
92833,12505,family,2,12057011803,14,72453,416,-82.52261153439441,28.02855625322852,33614
92833,12506,family,2,12057011803,15,65510,376,-82.52261153439441,28.02855625322852,33614
92833,12508,family,2,12057011803,15,65510,376,-82.52261153439441,28.02855625322852,33614
92833,12509,family,2,12057011803,16,83266,478,-82.52261153439441,28.02855625322852,33614
92833,12510,family,2,12057011803,16,83266,478,-82.52261153439441,28.02855625322852,33614
92833,12511,family,2,12057011803,17,85078,488,-82.52261153439441,28.02855625322852,33614
92833,12517,family,2,12057011803,17,85078,488,-82.52261153439441,28.02855625322852,33614
92833,12518,family,2,12057011803,18,31648,182,-82.52261153439441,28.02855625322852,33614
92833,12519,family,2,12057011803,18,31648,182,-82.52261153439441,28.02855625322852,33614
92833,12520,family,2,12057011803,19,20562,118,-82.52261153439441,28.02855625322852,33614
92833,12521,family,2,12057011803,19,20562,118,-82.52261153439441,28.02855625322852,33614
92833,12522,family,2,12057011803,20,57565,330,-82.52261153439441,28.02855625322852,33614
92833,12523,family,2,12057011803,20,57565,330,-82.52261153439441,28.02855625322852,33614
92833,12524,family,2,12057011803,21,53510,307,-82.52261153439441,28.02855625322852,33614
92833,12525,family,2,12057011803,21,53510,307,-82.52261153439441,28.02855625322852,33614
92833,12526,family,2,12057011803,22,39511,227,-82.52261153439441,28.02855625322852,33614
92833,12528,family,2,12057011803,22,39511,227,-82.52261153439441,28.02855625322852,33614
92833,12529,family,2,12057011803,23,34875,200,-82.52261153439441,28.02855625322852,33614
92833,12530,family,2,12057011803,23,34875,200,-82.52261153439441,28.02855625322852,33614
92833,12531,family,2,12057011803,24,20383,117,-82.52261153439441,28.02855625322852,33614
92833,12532,family,2,12057011803,24,20383,117,-82.52261153439441,28.02855625322852,33614
92833,12533,family,2,12057011803,25,209672,1204,-82.52261153439441,28.02855625322852,33614
92833,12534,family,2,12057011803,25,209672,1204,-82.52261153439441,28.02855625322852,33614
92833,12535,family,2,12057011803,26,37564,216,-82.52261153439441,28.02855625322852,33614
92833,12537,family,2,12057011803,26,37564,216,-82.52261153439441,28.02855625322852,33614
92833,12538,family,2,12057011803,27,31720,182,-82.52261153439441,28.02855625322852,33614
92833,12539,family,2,12057011803,27,31720,182,-82.52261153439441,28.02855625322852,33614
92833,12542,family,2,12057011803,28,61834,355,-82.52261153439441,28.02855625322852,33614
