hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
71871,21298,nonfamily,1,12057010805,1,42665,331,-82.45233859849384,28.06850254248801,33612
71871,21299,nonfamily,1,12057010805,2,32327,251,-82.45233859849384,28.06850254248801,33612
71871,21302,nonfamily,1,12057010805,3,37428,291,-82.45233859849384,28.06850254248801,33612
71871,21305,nonfamily,1,12057010805,4,25962,202,-82.45233859849384,28.06850254248801,33612
71871,21306,nonfamily,1,12057010805,5,5628,44,-82.45233859849384,28.06850254248801,33612
71871,21310,nonfamily,1,12057010805,6,238930,1855,-82.45233859849384,28.06850254248801,33612
71871,21312,nonfamily,1,12057010805,7,69913,543,-82.45233859849384,28.06850254248801,33612
71871,21316,nonfamily,1,12057010805,8,14394,112,-82.45233859849384,28.06850254248801,33612
71871,21317,nonfamily,1,12057010805,9,39455,306,-82.45233859849384,28.06850254248801,33612
71871,21330,nonfamily,1,12057010805,10,16971,132,-82.45233859849384,28.06850254248801,33612
71871,21332,nonfamily,1,12057010805,11,18319,142,-82.45233859849384,28.06850254248801,33612
71871,21333,nonfamily,1,12057010805,12,71245,553,-82.45233859849384,28.06850254248801,33612
71871,21338,nonfamily,1,12057010805,13,11289,88,-82.45233859849384,28.06850254248801,33612
71871,21340,nonfamily,1,12057010805,14,46122,358,-82.45233859849384,28.06850254248801,33612
71871,21341,nonfamily,1,12057010805,15,228476,1774,-82.45233859849384,28.06850254248801,33612
71871,21351,nonfamily,1,12057010805,16,51587,401,-82.45233859849384,28.06850254248801,33612
71871,21355,nonfamily,1,12057010805,17,40165,312,-82.45233859849384,28.06850254248801,33612
71871,21357,nonfamily,1,12057010805,18,4375,34,-82.45233859849384,28.06850254248801,33612
71873,21358,nonfamily,1,12057010805,1,43226,336,-82.45153688476601,28.068866699308973,33612
71874,21359,nonfamily,1,12057010805,1,33127,257,-82.45358380619255,28.068265742628395,33612
71874,21360,nonfamily,1,12057010805,2,63545,493,-82.45358380619255,28.068265742628395,33612
71874,21373,nonfamily,1,12057010805,3,28301,220,-82.45358380619255,28.068265742628395,33612
71874,21374,nonfamily,1,12057010805,4,57804,449,-82.45358380619255,28.068265742628395,33612
71876,32539,nonfamily,2,12057011206,1,9178,53,-82.45779441261843,28.068192581795017,33612
71876,32541,nonfamily,2,12057011206,1,9178,53,-82.45779441261843,28.068192581795017,33612
71876,32544,nonfamily,2,12057011206,2,36948,212,-82.45779441261843,28.068192581795017,33612
71876,32547,nonfamily,2,12057011206,2,36948,212,-82.45779441261843,28.068192581795017,33612
71876,32548,nonfamily,2,12057011206,3,111888,642,-82.45779441261843,28.068192581795017,33612
71876,32549,nonfamily,2,12057011206,3,111888,642,-82.45779441261843,28.068192581795017,33612
71876,32551,nonfamily,2,12057011206,4,38708,222,-82.45779441261843,28.068192581795017,33612
71876,32552,nonfamily,2,12057011206,4,38708,222,-82.45779441261843,28.068192581795017,33612
71876,32553,nonfamily,2,12057011206,5,91452,525,-82.45779441261843,28.068192581795017,33612
71876,32554,nonfamily,2,12057011206,5,91452,525,-82.45779441261843,28.068192581795017,33612
71876,32555,nonfamily,2,12057011206,6,32285,185,-82.45779441261843,28.068192581795017,33612
71876,32556,nonfamily,2,12057011206,6,32285,185,-82.45779441261843,28.068192581795017,33612
71876,32557,nonfamily,2,12057011206,7,36041,207,-82.45779441261843,28.068192581795017,33612
71876,32558,nonfamily,2,12057011206,7,36041,207,-82.45779441261843,28.068192581795017,33612
71876,32559,nonfamily,2,12057011206,8,3175,18,-82.45779441261843,28.068192581795017,33612
71876,32561,nonfamily,2,12057011206,8,3175,18,-82.45779441261843,28.068192581795017,33612
71877,32464,nonfamily,1,12057011206,1,80319,624,-82.45633128220835,28.06764835796585,33612
71877,32465,nonfamily,1,12057011206,2,91572,711,-82.45633128220835,28.06764835796585,33612
71878,32564,nonfamily,2,12057011206,1,29789,171,-82.45631884328081,28.066965000036063,33612
71878,32565,nonfamily,2,12057011206,1,29789,171,-82.45631884328081,28.066965000036063,33612
71878,32567,nonfamily,2,12057011206,2,17827,102,-82.45631884328081,28.066965000036063,33612
71878,32569,nonfamily,2,12057011206,2,17827,102,-82.45631884328081,28.066965000036063,33612
71879,32570,nonfamily,2,12057011206,1,124989,718,-82.45823492794453,28.06687844609876,33612
71879,32571,nonfamily,2,12057011206,1,124989,718,-82.45823492794453,28.06687844609876,33612
71880,32573,nonfamily,2,12057011206,1,34135,196,-82.45850540932115,28.066447835517767,33612
71880,32574,nonfamily,2,12057011206,1,34135,196,-82.45850540932115,28.066447835517767,33612
71880,32575,nonfamily,2,12057011206,2,12694,73,-82.45850540932115,28.066447835517767,33612
71880,32577,nonfamily,2,12057011206,2,12694,73,-82.45850540932115,28.066447835517767,33612
