hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
58528,4596,family,2,12057011107,1,74056,425,-82.46944282622388,28.117334837298152,33613
58528,4597,family,2,12057011107,1,74056,425,-82.46944282622388,28.117334837298152,33613
58529,4598,family,2,12057011107,1,58913,338,-82.46944453144133,28.11706217330145,33613
58529,4599,family,2,12057011107,1,58913,338,-82.46944453144133,28.11706217330145,33613
58529,4600,family,2,12057011107,2,68002,390,-82.46944453144133,28.11706217330145,33613
58529,4601,family,2,12057011107,2,68002,390,-82.46944453144133,28.11706217330145,33613
58530,4603,family,2,12057011107,1,106275,610,-82.4694439120947,28.116788047044125,33613
58530,4604,family,2,12057011107,1,106275,610,-82.4694439120947,28.116788047044125,33613
58531,4605,family,2,12057011107,1,49946,287,-82.46944328519997,28.116513919133308,33613
58531,4606,family,2,12057011107,1,49946,287,-82.46944328519997,28.116513919133308,33613
58531,4607,family,2,12057011107,2,66907,384,-82.46944328519997,28.116513919133308,33613
58531,4608,family,2,12057011107,2,66907,384,-82.46944328519997,28.116513919133308,33613
58532,4609,family,2,12057011107,1,98136,563,-82.46944266354528,28.11623980043988,33613
58532,4610,family,2,12057011107,1,98136,563,-82.46944266354528,28.11623980043988,33613
58533,4611,family,2,12057011107,1,13858,80,-82.46944202087255,28.11596710061648,33613
58533,4613,family,2,12057011107,1,13858,80,-82.46944202087255,28.11596710061648,33613
58534,4615,family,2,12057011107,1,169042,970,-82.46944138796694,28.11569439044912,33613
58534,4616,family,2,12057011107,1,169042,970,-82.46944138796694,28.11569439044912,33613
58535,4621,family,2,12057011107,1,106669,612,-82.46944074504093,28.11542026533483,33613
58535,4622,family,2,12057011107,1,106669,612,-82.46944074504093,28.11542026533483,33613
58535,4623,family,2,12057011107,2,243713,1399,-82.46944074504093,28.11542026533483,33613
58535,4625,family,2,12057011107,2,243713,1399,-82.46944074504093,28.11542026533483,33613
58536,4627,family,2,12057011107,1,60495,347,-82.46944256990652,28.11514530156428,33613
58536,4629,family,2,12057011107,1,60495,347,-82.46944256990652,28.11514530156428,33613
58537,4631,family,2,12057011107,1,151193,868,-82.46946535896886,28.114869573796355,33613
58537,4632,family,2,12057011107,1,151193,868,-82.46946535896886,28.114869573796355,33613
58538,4633,family,2,12057011107,1,77310,444,-82.46949295340153,28.114595116982372,33613
58538,4634,family,2,12057011107,1,77310,444,-82.46949295340153,28.114595116982372,33613
58538,4635,family,2,12057011107,2,221361,1271,-82.46949295340153,28.114595116982372,33613
58538,4636,family,2,12057011107,2,221361,1271,-82.46949295340153,28.114595116982372,33613
58539,4637,family,2,12057011107,1,57551,330,-82.46950006197723,28.11432010212336,33613
58539,4638,family,2,12057011107,1,57551,330,-82.46950006197723,28.11432010212336,33613
58570,4639,family,2,12057011107,1,48131,276,-82.46841216266559,28.11704847066949,33613
58570,4641,family,2,12057011107,1,48131,276,-82.46841216266559,28.11704847066949,33613
58570,4642,family,2,12057011107,2,185579,1065,-82.46841216266559,28.11704847066949,33613
58570,4646,family,2,12057011107,2,185579,1065,-82.46841216266559,28.11704847066949,33613
58571,4647,family,2,12057011107,1,225019,1292,-82.46786931501424,28.11698159056865,33613
58571,4649,family,2,12057011107,1,225019,1292,-82.46786931501424,28.11698159056865,33613
58572,4652,family,2,12057011107,1,42319,243,-82.4673953563569,28.11645149095006,33613
58572,4654,family,2,12057011107,1,42319,243,-82.4673953563569,28.11645149095006,33613
58572,4655,family,2,12057011107,2,37209,214,-82.4673953563569,28.11645149095006,33613
58572,4658,family,2,12057011107,2,37209,214,-82.4673953563569,28.11645149095006,33613
58740,4661,family,2,12057011107,1,94044,540,-82.46411048566223,28.11617272645247,33613
58740,4663,family,2,12057011107,1,94044,540,-82.46411048566223,28.11617272645247,33613
58742,4665,family,2,12057011107,1,63634,365,-82.46689444201547,28.11419761043796,33613
58742,4666,family,2,12057011107,1,63634,365,-82.46689444201547,28.11419761043796,33613
58742,4667,family,2,12057011107,2,19935,114,-82.46689444201547,28.11419761043796,33613
58742,4668,family,2,12057011107,2,19935,114,-82.46689444201547,28.11419761043796,33613
58745,4669,family,2,12057011107,1,204107,1172,-82.46317261031838,28.116387014623957,33613
58745,4670,family,2,12057011107,1,204107,1172,-82.46317261031838,28.116387014623957,33613
58747,4671,family,2,12057011107,1,64641,371,-82.46354343237878,28.11639226112079,33613
58747,4672,family,2,12057011107,1,64641,371,-82.46354343237878,28.11639226112079,33613
58823,4673,family,2,12057011107,1,149707,859,-82.46687919391239,28.11522048303925,33613
58823,4674,family,2,12057011107,1,149707,859,-82.46687919391239,28.11522048303925,33613
58823,4675,family,2,12057011107,2,31385,180,-82.46687919391239,28.11522048303925,33613
58823,4676,family,2,12057011107,2,31385,180,-82.46687919391239,28.11522048303925,33613
58824,4677,family,2,12057011107,1,205046,1177,-82.46645117124929,28.115031248097587,33613
58824,4679,family,2,12057011107,1,205046,1177,-82.46645117124929,28.115031248097587,33613
58824,4681,family,2,12057011107,2,11012,63,-82.46645117124929,28.115031248097587,33613
58824,4682,family,2,12057011107,2,11012,63,-82.46645117124929,28.115031248097587,33613
58825,4683,family,2,12057011107,1,42113,242,-82.46607987320999,28.11475526799521,33613
58825,4684,family,2,12057011107,1,42113,242,-82.46607987320999,28.11475526799521,33613
58825,4685,family,2,12057011107,2,107979,620,-82.46607987320999,28.11475526799521,33613
58825,4686,family,2,12057011107,2,107979,620,-82.46607987320999,28.11475526799521,33613
58826,4688,family,2,12057011107,1,39715,228,-82.46578589920804,28.115559050033674,33613
58826,4689,family,2,12057011107,1,39715,228,-82.46578589920804,28.115559050033674,33613
58826,4690,family,2,12057011107,2,28177,162,-82.46578589920804,28.115559050033674,33613
58826,4691,family,2,12057011107,2,28177,162,-82.46578589920804,28.115559050033674,33613
58827,4692,family,2,12057011107,1,17592,101,-82.46587980611488,28.116263026582164,33613
58827,4693,family,2,12057011107,1,17592,101,-82.46587980611488,28.116263026582164,33613
58827,4694,family,2,12057011107,2,63805,366,-82.46587980611488,28.116263026582164,33613
58827,4696,family,2,12057011107,2,63805,366,-82.46587980611488,28.116263026582164,33613
