hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
1,10118,family,2,12057011509,1,25737,148,-82.55287219305443,28.171406747195803,33556
1,10119,family,2,12057011509,1,25737,148,-82.55287219305443,28.171406747195803,33556
1,10124,family,2,12057011509,2,102302,587,-82.55287219305443,28.171406747195803,33556
1,10126,family,2,12057011509,2,102302,587,-82.55287219305443,28.171406747195803,33556
2,10127,family,2,12057011509,1,108745,624,-82.55525405145409,28.171284257880345,33556
2,10129,family,2,12057011509,1,108745,624,-82.55525405145409,28.171284257880345,33556
3,10130,family,2,12057011509,1,140873,809,-82.5546987393649,28.172361251465112,33556
3,10131,family,2,12057011509,1,140873,809,-82.5546987393649,28.172361251465112,33556
5,10132,family,2,12057011509,1,199571,1146,-82.55735103827996,28.172416298382974,33556
5,10134,family,2,12057011509,1,199571,1146,-82.55735103827996,28.172416298382974,33556
6,10136,family,2,12057011509,1,109775,630,-82.55777261686424,28.171558404266,33556
6,10146,family,2,12057011509,1,109775,630,-82.55777261686424,28.171558404266,33556
7,10154,family,2,12057011509,1,199703,1146,-82.55616826446098,28.17220444827929,33556
7,10156,family,2,12057011509,1,199703,1146,-82.55616826446098,28.17220444827929,33556
8,10157,family,2,12057011509,1,101309,582,-82.55663133620611,28.17124999528452,33556
8,10158,family,2,12057011509,1,101309,582,-82.55663133620611,28.17124999528452,33556
10,10168,family,2,12057011509,1,35463,204,-82.55641797232717,28.171749462955617,33556
10,10174,family,2,12057011509,1,35463,204,-82.55641797232717,28.171749462955617,33556
12,10175,family,2,12057011509,1,69600,400,-82.55903364867414,28.17158902790993,33556
12,10180,family,2,12057011509,1,69600,400,-82.55903364867414,28.17158902790993,33556
12,10181,family,2,12057011509,2,107872,619,-82.55903364867414,28.17158902790993,33556
12,7246,family,2,12057011509,2,107872,619,-82.55903364867414,28.17158902790993,33556
13,7247,family,2,12057011509,1,81280,467,-82.55915447582417,28.17237694021061,33556
13,7248,family,2,12057011509,1,81280,467,-82.55915447582417,28.17237694021061,33556
13,7249,family,2,12057011509,2,99951,574,-82.55915447582417,28.17237694021061,33556
13,7250,family,2,12057011509,2,99951,574,-82.55915447582417,28.17237694021061,33556
14,7251,family,2,12057011509,1,26023,149,-82.55791432273602,28.17236095883365,33556
14,7255,family,2,12057011509,1,26023,149,-82.55791432273602,28.17236095883365,33556
15,7257,family,2,12057011509,1,37143,213,-82.55826841046921,28.171562640183733,33556
15,7258,family,2,12057011509,1,37143,213,-82.55826841046921,28.171562640183733,33556
17,7259,family,2,12057011509,1,82987,476,-82.55824889075707,28.17009467200476,33556
17,7260,family,2,12057011509,1,82987,476,-82.55824889075707,28.17009467200476,33556
18,7261,family,2,12057011509,1,103277,593,-82.5577674754433,28.17009158830196,33556
18,7262,family,2,12057011509,1,103277,593,-82.5577674754433,28.17009158830196,33556
19,7263,family,2,12057011509,1,64877,372,-82.55660233463801,28.170087801307027,33556
19,7264,family,2,12057011509,1,64877,372,-82.55660233463801,28.170087801307027,33556
21,7265,family,2,12057011509,1,234183,1344,-82.55276970891613,28.17004942828506,33556
21,7266,family,2,12057011509,1,234183,1344,-82.55276970891613,28.17004942828506,33556
21,7267,family,2,12057011509,2,53884,309,-82.55276970891613,28.17004942828506,33556
21,7268,family,2,12057011509,2,53884,309,-82.55276970891613,28.17004942828506,33556
21,7269,family,2,12057011509,3,54758,314,-82.55276970891613,28.17004942828506,33556
21,7270,family,2,12057011509,3,54758,314,-82.55276970891613,28.17004942828506,33556
23,7271,family,2,12057011509,1,82291,472,-82.55263561577918,28.167580163028443,33556
23,7272,family,2,12057011509,1,82291,472,-82.55263561577918,28.167580163028443,33556
24,7273,family,2,12057011509,1,116478,669,-82.55455918304865,28.16820693114701,33556
24,7275,family,2,12057011509,1,116478,669,-82.55455918304865,28.16820693114701,33556
24,7277,family,2,12057011509,2,247737,1422,-82.55455918304865,28.16820693114701,33556
24,7278,family,2,12057011509,2,247737,1422,-82.55455918304865,28.16820693114701,33556
25,7279,family,2,12057011509,1,101122,580,-82.5572340304911,28.16874183452804,33556
25,7280,family,2,12057011509,1,101122,580,-82.5572340304911,28.16874183452804,33556
26,7281,family,2,12057011509,1,34721,199,-82.55651626485586,28.16757530737292,33556
26,7282,family,2,12057011509,1,34721,199,-82.55651626485586,28.16757530737292,33556
27,7285,family,2,12057011509,1,38193,219,-82.55655608328858,28.16811478467741,33556
27,7288,family,2,12057011509,1,38193,219,-82.55655608328858,28.16811478467741,33556
28,7291,family,2,12057011509,1,186715,1072,-82.55631776679938,28.16873852725164,33556
28,7292,family,2,12057011509,1,186715,1072,-82.55631776679938,28.16873852725164,33556
29,7294,family,2,12057011509,1,67523,388,-82.5577014924826,28.168462723774017,33556
29,7297,family,2,12057011509,1,67523,388,-82.5577014924826,28.168462723774017,33556
30,7298,family,2,12057011509,1,61,0,-82.55801410251136,28.16846511515304,33556
30,7299,family,2,12057011509,1,61,0,-82.55801410251136,28.16846511515304,33556
31,7300,family,2,12057011509,1,248003,1424,-82.55832578638953,28.16846333484161,33556
31,7301,family,2,12057011509,1,248003,1424,-82.55832578638953,28.16846333484161,33556
32,7302,family,2,12057011509,1,35142,202,-82.55863645737475,28.16846434486664,33556
32,7303,family,2,12057011509,1,35142,202,-82.55863645737475,28.16846434486664,33556
33,7304,family,2,12057011509,1,153916,884,-82.55908054675552,28.168466115078807,33556
33,7305,family,2,12057011509,1,153916,884,-82.55908054675552,28.168466115078807,33556
34,7307,family,2,12057011509,1,113161,650,-82.55899134333632,28.16767965892673,33556
34,7308,family,2,12057011509,1,113161,650,-82.55899134333632,28.16767965892673,33556
35,7309,family,2,12057011509,1,237967,1366,-82.55788768459814,28.16783992085673,33556
