hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
47865,1034,family,2,12057011005,1,70481,405,-82.45337649110712,28.171274614443085,33549
47865,1039,family,2,12057011005,1,70481,405,-82.45337649110712,28.171274614443085,33549
47866,1042,family,2,12057011005,1,90056,517,-82.45265881901406,28.171174762687464,33549
47866,1047,family,2,12057011005,1,90056,517,-82.45265881901406,28.171174762687464,33549
47867,1059,family,2,12057011005,1,208166,1195,-82.45295875724008,28.171177619131463,33549
47867,1060,family,2,12057011005,1,208166,1195,-82.45295875724008,28.171177619131463,33549
47868,1062,family,2,12057011005,1,11566,66,-82.45363300664208,28.170485907941995,33549
47868,1063,family,2,12057011005,1,11566,66,-82.45363300664208,28.170485907941995,33549
47868,1067,family,2,12057011005,2,235531,1352,-82.45363300664208,28.170485907941995,33549
47868,1069,family,2,12057011005,2,235531,1352,-82.45363300664208,28.170485907941995,33549
47869,1075,family,2,12057011005,1,25052,144,-82.45394283200847,28.17131297837899,33549
47869,1076,family,2,12057011005,1,25052,144,-82.45394283200847,28.17131297837899,33549
47870,1078,family,2,12057011005,1,132616,761,-82.45508040014977,28.169680327406013,33549
47870,1084,family,2,12057011005,1,132616,761,-82.45508040014977,28.169680327406013,33549
47870,1087,family,2,12057011005,2,22263,128,-82.45508040014977,28.169680327406013,33549
47870,1088,family,2,12057011005,2,22263,128,-82.45508040014977,28.169680327406013,33549
47872,1091,family,2,12057011005,1,87971,505,-82.45636274208144,28.16945936770093,33549
47872,1102,family,2,12057011005,1,87971,505,-82.45636274208144,28.16945936770093,33549
47872,1104,family,2,12057011005,2,126341,725,-82.45636274208144,28.16945936770093,33549
47872,1112,family,2,12057011005,2,126341,725,-82.45636274208144,28.16945936770093,33549
47873,1113,family,2,12057011005,1,148181,851,-82.45662443161557,28.169038465489493,33549
47873,1117,family,2,12057011005,1,148181,851,-82.45662443161557,28.169038465489493,33549
47876,1118,family,2,12057011005,1,232027,1332,-82.45416284427282,28.16835347206321,33549
47876,1134,family,2,12057011005,1,232027,1332,-82.45416284427282,28.16835347206321,33549
47876,1135,family,2,12057011005,2,128482,738,-82.45416284427282,28.16835347206321,33549
47876,1139,family,2,12057011005,2,128482,738,-82.45416284427282,28.16835347206321,33549
47877,1140,family,2,12057011005,1,51651,297,-82.45444390508378,28.16738559176548,33549
47877,1147,family,2,12057011005,1,51651,297,-82.45444390508378,28.16738559176548,33549
47878,1152,family,2,12057011005,1,241181,1385,-82.45438203234175,28.1669127186174,33549
47878,1153,family,2,12057011005,1,241181,1385,-82.45438203234175,28.1669127186174,33549
47879,1154,family,2,12057011005,1,28982,166,-82.45436652190931,28.16650562933257,33549
47879,1156,family,2,12057011005,1,28982,166,-82.45436652190931,28.16650562933257,33549
47879,1159,family,2,12057011005,2,52254,300,-82.45436652190931,28.16650562933257,33549
47879,1160,family,2,12057011005,2,52254,300,-82.45436652190931,28.16650562933257,33549
47880,1162,family,2,12057011005,1,56340,323,-82.45325666250831,28.16688254616116,33549
