hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
5989,14888,family,2,12057011517,1,68435,393,-82.641741130493,28.086044695918595,33626
5989,14889,family,2,12057011517,1,68435,393,-82.641741130493,28.086044695918595,33626
5989,14898,family,2,12057011517,2,48838,280,-82.641741130493,28.086044695918595,33626
5989,14907,family,2,12057011517,2,48838,280,-82.641741130493,28.086044695918595,33626
5990,14909,family,2,12057011517,1,94442,542,-82.64190650430628,28.08604315654921,33626
5990,14912,family,2,12057011517,1,94442,542,-82.64190650430628,28.08604315654921,33626
5991,14913,family,2,12057011517,1,246504,1415,-82.64207685062426,28.086045454029904,33626
5991,14916,family,2,12057011517,1,246504,1415,-82.64207685062426,28.086045454029904,33626
5991,14917,family,2,12057011517,2,145449,835,-82.64207685062426,28.086045454029904,33626
5991,14918,family,2,12057011517,2,145449,835,-82.64207685062426,28.086045454029904,33626
5992,14927,family,2,12057011517,1,216913,1245,-82.64225265967958,28.086046998703317,33626
5992,14928,family,2,12057011517,1,216913,1245,-82.64225265967958,28.086046998703317,33626
5992,14941,family,2,12057011517,2,115120,661,-82.64225265967958,28.086046998703317,33626
5992,14947,family,2,12057011517,2,115120,661,-82.64225265967958,28.086046998703317,33626
5993,14950,family,2,12057011517,1,122605,704,-82.64242325618328,28.086046835575647,33626
5993,14954,family,2,12057011517,1,122605,704,-82.64242325618328,28.086046835575647,33626
5993,14956,family,2,12057011517,2,93225,535,-82.64242325618328,28.086046835575647,33626
5993,14963,family,2,12057011517,2,93225,535,-82.64242325618328,28.086046835575647,33626
5994,14964,family,2,12057011517,1,107113,615,-82.64259372076195,28.086047226349432,33626
5994,14967,family,2,12057011517,1,107113,615,-82.64259372076195,28.086047226349432,33626
5994,14968,family,2,12057011517,2,64331,369,-82.64259372076195,28.086047226349432,33626
5994,14974,family,2,12057011517,2,64331,369,-82.64259372076195,28.086047226349432,33626
5995,14976,family,2,12057011517,1,4040,23,-82.64276426201619,28.086048561608763,33626
5995,14981,family,2,12057011517,1,4040,23,-82.64276426201619,28.086048561608763,33626
5996,14987,family,2,12057011517,1,51875,298,-82.64293462866162,28.08605130608202,33626
5996,14988,family,2,12057011517,1,51875,298,-82.64293462866162,28.08605130608202,33626
5996,14990,family,2,12057011517,2,141666,813,-82.64293462866162,28.08605130608202,33626
5996,14993,family,2,12057011517,2,141666,813,-82.64293462866162,28.08605130608202,33626
5997,14996,family,2,12057011517,1,229746,1319,-82.64327599239486,28.08605608789425,33626
5997,14998,family,2,12057011517,1,229746,1319,-82.64327599239486,28.08605608789425,33626
5997,15000,family,2,12057011517,2,249250,1431,-82.64327599239486,28.08605608789425,33626
5997,15002,family,2,12057011517,2,249250,1431,-82.64327599239486,28.08605608789425,33626
5998,15006,family,2,12057011517,1,195445,1122,-82.64344652370829,28.0860568630811,33626
5998,15013,family,2,12057011517,1,195445,1122,-82.64344652370829,28.0860568630811,33626
5998,15021,family,2,12057011517,2,197036,1131,-82.64344652370829,28.0860568630811,33626
5998,15023,family,2,12057011517,2,197036,1131,-82.64344652370829,28.0860568630811,33626
5999,15024,family,2,12057011517,1,8553,49,-82.64361707163128,28.0860579630913,33626
5999,15025,family,2,12057011517,1,8553,49,-82.64361707163128,28.0860579630913,33626
5999,15027,family,2,12057011517,2,110861,636,-82.64361707163128,28.0860579630913,33626
5999,15031,family,2,12057011517,2,110861,636,-82.64361707163128,28.0860579630913,33626
6000,15033,family,2,12057011517,1,205705,1181,-82.64382949709433,28.08603815460144,33626
6000,15037,family,2,12057011517,1,205705,1181,-82.64382949709433,28.08603815460144,33626
6000,15045,family,2,12057011517,2,142664,819,-82.64382949709433,28.08603815460144,33626
6000,15048,family,2,12057011517,2,142664,819,-82.64382949709433,28.08603815460144,33626
6001,15050,family,2,12057011517,1,231113,1327,-82.64405508250331,28.08607586266761,33626
6001,15052,family,2,12057011517,1,231113,1327,-82.64405508250331,28.08607586266761,33626
6018,15058,family,2,12057011517,1,111825,642,-82.63799190034733,28.086618027852065,33626
6018,15063,family,2,12057011517,1,111825,642,-82.63799190034733,28.086618027852065,33626
6018,15070,family,2,12057011517,2,108704,624,-82.63799190034733,28.086618027852065,33626
6018,15078,family,2,12057011517,2,108704,624,-82.63799190034733,28.086618027852065,33626
6019,15079,family,2,12057011517,1,77064,442,-82.63811843815532,28.08651800376478,33626
