hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
132420,89,family,2,12057004100,1,9577,55,-82.45781086416737,27.958323486069016,33602
132420,90,family,2,12057004100,1,9577,55,-82.45781086416737,27.958323486069016,33602
132420,91,family,2,12057004100,2,90948,522,-82.45781086416737,27.958323486069016,33602
132420,92,family,2,12057004100,2,90948,522,-82.45781086416737,27.958323486069016,33602
132420,94,family,2,12057004100,3,11143,64,-82.45781086416737,27.958323486069016,33602
132420,95,family,2,12057004100,3,11143,64,-82.45781086416737,27.958323486069016,33602
132421,96,family,2,12057004100,1,18681,107,-82.45781125848595,27.95826436421367,33602
132421,97,family,2,12057004100,1,18681,107,-82.45781125848595,27.95826436421367,33602
132421,98,family,2,12057004100,2,25348,146,-82.45781125848595,27.95826436421367,33602
132421,99,family,2,12057004100,2,25348,146,-82.45781125848595,27.95826436421367,33602
132421,100,family,2,12057004100,3,36495,210,-82.45781125848595,27.95826436421367,33602
132421,101,family,2,12057004100,3,36495,210,-82.45781125848595,27.95826436421367,33602
132422,103,family,2,12057004100,1,22733,130,-82.4578110337958,27.958215257432546,33602
132422,104,family,2,12057004100,1,22733,130,-82.4578110337958,27.958215257432546,33602
132422,105,family,2,12057004100,2,65296,375,-82.4578110337958,27.958215257432546,33602
132422,108,family,2,12057004100,2,65296,375,-82.4578110337958,27.958215257432546,33602
132422,109,family,2,12057004100,3,5470,31,-82.4578110337958,27.958215257432546,33602
132422,110,family,2,12057004100,3,5470,31,-82.4578110337958,27.958215257432546,33602
132423,111,family,2,12057004100,1,2127,12,-82.45781132330522,27.95815599512016,33602
132423,112,family,2,12057004100,1,2127,12,-82.45781132330522,27.95815599512016,33602
132423,114,family,2,12057004100,2,21343,123,-82.45781132330522,27.95815599512016,33602
132423,117,family,2,12057004100,2,21343,123,-82.45781132330522,27.95815599512016,33602
132423,118,family,2,12057004100,3,5990,34,-82.45781132330522,27.95815599512016,33602
132423,119,family,2,12057004100,3,5990,34,-82.45781132330522,27.95815599512016,33602
465465,14115,family,2,12057005301,1,39532,227,-82.44851343121582,27.95190476549291,33602
465465,14116,family,2,12057005301,1,39532,227,-82.44851343121582,27.95190476549291,33602
465465,14118,family,2,12057005301,2,109916,631,-82.44851343121582,27.95190476549291,33602
465465,14119,family,2,12057005301,2,109916,631,-82.44851343121582,27.95190476549291,33602
465465,14120,family,2,12057005301,3,94989,545,-82.44851343121582,27.95190476549291,33602
465465,14121,family,2,12057005301,3,94989,545,-82.44851343121582,27.95190476549291,33602
465465,14122,family,2,12057005301,4,113289,650,-82.44851343121582,27.95190476549291,33602
465465,14123,family,2,12057005301,4,113289,650,-82.44851343121582,27.95190476549291,33602
465465,14124,family,2,12057005301,5,87299,501,-82.44851343121582,27.95190476549291,33602
465465,14125,family,2,12057005301,5,87299,501,-82.44851343121582,27.95190476549291,33602
465465,14126,family,2,12057005301,6,96549,554,-82.44851343121582,27.95190476549291,33602
465465,14128,family,2,12057005301,6,96549,554,-82.44851343121582,27.95190476549291,33602
465465,14129,family,2,12057005301,7,108041,620,-82.44851343121582,27.95190476549291,33602
465465,14130,family,2,12057005301,7,108041,620,-82.44851343121582,27.95190476549291,33602
465465,14131,family,2,12057005301,8,150327,863,-82.44851343121582,27.95190476549291,33602
465465,14132,family,2,12057005301,8,150327,863,-82.44851343121582,27.95190476549291,33602
465465,14133,family,2,12057005301,9,125007,718,-82.44851343121582,27.95190476549291,33602
465465,14134,family,2,12057005301,9,125007,718,-82.44851343121582,27.95190476549291,33602
