hid,occupant,htype,hsize,geoid,Floor,income,FPL,x,y,ZIP
375270,3543,family,2,12057000601,1,59564,342,-82.4723736725968,28.031511848677184,33604
375270,3546,family,2,12057000601,1,59564,342,-82.4723736725968,28.031511848677184,33604
375271,3556,family,2,12057000601,1,14410,83,-82.47237080053915,28.03134693406455,33604
375271,3563,family,2,12057000601,1,14410,83,-82.47237080053915,28.03134693406455,33604
375272,3568,family,2,12057000601,1,134600,773,-82.47237261730223,28.031004874691227,33604
375272,3570,family,2,12057000601,1,134600,773,-82.47237261730223,28.031004874691227,33604
375273,3571,family,2,12057000601,1,2151,12,-82.47237217510674,28.031853954143305,33604
375273,3574,family,2,12057000601,1,2151,12,-82.47237217510674,28.031853954143305,33604
375274,3578,family,2,12057000601,1,45238,260,-82.4723722814088,28.031682393269023,33604
375274,3581,family,2,12057000601,1,45238,260,-82.4723722814088,28.031682393269023,33604
375275,3582,family,2,12057000601,1,27241,156,-82.4723753388878,28.03236463016296,33604
375275,3588,family,2,12057000601,1,27241,156,-82.4723753388878,28.03236463016296,33604
375276,3593,family,2,12057000601,1,81837,470,-82.47237463806405,28.032195947735914,33604
375276,3599,family,2,12057000601,1,81837,470,-82.47237463806405,28.032195947735914,33604
375277,3600,family,2,12057000601,1,28894,166,-82.47237426662451,28.03202415938105,33604
375277,3605,family,2,12057000601,1,28894,166,-82.47237426662451,28.03202415938105,33604
375278,3612,family,2,12057000601,1,56551,325,-82.47237108698815,28.03117844904227,33604
375278,3613,family,2,12057000601,1,56551,325,-82.47237108698815,28.03117844904227,33604
375279,3617,family,2,12057000601,1,24303,140,-82.47237525521021,28.03261276728068,33604
375279,3619,family,2,12057000601,1,24303,140,-82.47237525521021,28.03261276728068,33604
375280,3623,family,2,12057000601,1,25392,146,-82.47567289646163,28.026148172061102,33604
375280,3626,family,2,12057000601,1,25392,146,-82.47567289646163,28.026148172061102,33604
375281,3636,family,2,12057000601,1,13858,80,-82.47567485394464,28.025847903352595,33604
375281,3639,family,2,12057000601,1,13858,80,-82.47567485394464,28.025847903352595,33604
375282,3643,family,2,12057000601,1,26172,150,-82.47567433941099,28.02598294299512,33604
375282,3650,family,2,12057000601,1,26172,150,-82.47567433941099,28.02598294299512,33604
375282,3656,family,2,12057000601,2,86821,498,-82.47567433941099,28.02598294299512,33604
375282,3664,family,2,12057000601,2,86821,498,-82.47567433941099,28.02598294299512,33604
375283,695,nonfamily,3,12057000601,1,132298,602,-82.4756759906284,28.02559442903495,33604
375283,697,nonfamily,3,12057000601,1,132298,602,-82.4756759906284,28.02559442903495,33604
375283,698,nonfamily,3,12057000601,1,132298,602,-82.4756759906284,28.02559442903495,33604
375283,699,nonfamily,3,12057000601,2,32217,147,-82.4756759906284,28.02559442903495,33604
375283,700,nonfamily,3,12057000601,2,32217,147,-82.4756759906284,28.02559442903495,33604
375283,701,nonfamily,3,12057000601,2,32217,147,-82.4756759906284,28.02559442903495,33604
375284,702,nonfamily,3,12057000601,1,174202,793,-82.47511907731054,28.0257925606426,33604
375284,704,nonfamily,3,12057000601,1,174202,793,-82.47511907731054,28.0257925606426,33604
375284,705,nonfamily,3,12057000601,1,174202,793,-82.47511907731054,28.0257925606426,33604
375285,728,nonfamily,3,12057000601,1,25284,115,-82.47429665474863,28.025819427232413,33604
375285,729,nonfamily,3,12057000601,1,25284,115,-82.47429665474863,28.025819427232413,33604
375285,730,nonfamily,3,12057000601,1,25284,115,-82.47429665474863,28.025819427232413,33604
375285,731,nonfamily,3,12057000601,2,20588,94,-82.47429665474863,28.025819427232413,33604
375285,734,nonfamily,3,12057000601,2,20588,94,-82.47429665474863,28.025819427232413,33604
375285,736,nonfamily,3,12057000601,2,20588,94,-82.47429665474863,28.025819427232413,33604
376156,3668,family,2,12057000601,1,13965,80,-82.48263372735036,28.029720402690483,33604
376156,3674,family,2,12057000601,1,13965,80,-82.48263372735036,28.029720402690483,33604
376156,3676,family,2,12057000601,2,75229,432,-82.48263372735036,28.029720402690483,33604
376156,3677,family,2,12057000601,2,75229,432,-82.48263372735036,28.029720402690483,33604
376156,3681,family,2,12057000601,3,104475,600,-82.48263372735036,28.029720402690483,33604
376156,3684,family,2,12057000601,3,104475,600,-82.48263372735036,28.029720402690483,33604
376156,3687,family,2,12057000601,4,72793,418,-82.48263372735036,28.029720402690483,33604
376156,3692,family,2,12057000601,4,72793,418,-82.48263372735036,28.029720402690483,33604
376156,3701,family,2,12057000601,5,41119,236,-82.48263372735036,28.029720402690483,33604
376156,3702,family,2,12057000601,5,41119,236,-82.48263372735036,28.029720402690483,33604
376156,3703,family,2,12057000601,6,61386,352,-82.48263372735036,28.029720402690483,33604
376156,3709,family,2,12057000601,6,61386,352,-82.48263372735036,28.029720402690483,33604
376156,3711,family,2,12057000601,7,118362,679,-82.48263372735036,28.029720402690483,33604
376156,3713,family,2,12057000601,7,118362,679,-82.48263372735036,28.029720402690483,33604
376156,3715,family,2,12057000601,8,67987,390,-82.48263372735036,28.029720402690483,33604
376156,3716,family,2,12057000601,8,67987,390,-82.48263372735036,28.029720402690483,33604
